contract_id,buyer_key,buyer_name,SIREN,SIRET,buyer_key_type,segment,source_date,declared_duration_months,estimated_end_date,p_renewal_12m,p_renewal_24m,risk_tier,main_risk_reason,cpv_generic,cpv_div2,event,observed_duration_months,model_used
BOAMP:16-57562,SIREN:244900015,Angers Loire Métropole,244900015,,SIREN_ENRICHED,IT Services & Consulting,2016-04-25,48.0,2020-04-25,0.02842242252115479,0.04977004853685574,Low,duration imputed,False,72.0,0,122.44,LogLogisticAFT
BOAMP:16-61061,SIREN:227200029,Département de la Sarthe,227200029,,SIREN_ENRICHED,IT Services & Consulting,2016-04-29,48.0,2020-04-29,0.02842242252115479,0.04977004853685574,Low,duration imputed,False,72.0,0,122.31,LogLogisticAFT
BOAMP:16-61484,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2016-07-28,48.0,2020-07-28,0.030083522391006645,0.05261121460463736,Low,model-estimated recurrence probability,False,72.0,1,46.45,LogLogisticAFT
BOAMP:16-62960,SIREN:130029747,Université de Nantes,130029747,,SIREN_ENRICHED,Software & Applications,2016-07-07,48.0,2020-07-07,0.019387380714712688,0.03418771898157025,Low,model-estimated recurrence probability,True,48.0,0,120.04,LogLogisticAFT
BOAMP:16-63210,SIREN:265300236,Centre hospitalier de Laval,265300236,,SIREN_ENRICHED,Telecom & Networks,2016-05-03,48.0,2020-05-03,0.023021207529177024,0.04048109400027633,Low,duration imputed,False,32.0,0,122.17,LogLogisticAFT
BOAMP:16-63741,NAME:conseil general loire atlantique,Conseil général de Loire-Atlantique,,,NAME,Telecom & Networks,2016-08-03,12.0,2017-08-03,0.025804532916108625,0.0452775355760795,Low,model-estimated recurrence probability,False,64.0,0,119.15,LogLogisticAFT
BOAMP:16-65569,SIREN:214400558,VILLE DE LA BAULE-ESCOUBLAC,214400558,,SIREN_ENRICHED,Unknown,2016-05-06,48.0,2020-05-06,0.02248395138552639,0.03955286506913902,Low,duration imputed,False,45.0,0,122.08,LogLogisticAFT
BOAMP:16-64280,SIREN:445400104,ASSOCIATION E-TOILE,445400104,,SIREN_ENRICHED,IT Services & Consulting,2016-09-12,60.0,2021-09-12,0.026354450541564045,0.046222750333686835,Low,model-estimated recurrence probability,True,72.0,0,117.84,LogLogisticAFT
BOAMP:16-63342,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Unknown,2016-10-13,48.0,2020-10-13,0.023806491544787867,0.04183645388331758,Low,model-estimated recurrence probability,False,45.0,0,116.82,LogLogisticAFT
BOAMP:16-66951,SIREN:264900259,EHPAD RESIDENCES LES LIGERIENNES,264900259,,SIREN_ENRICHED,Data & AI,2016-05-12,3.0,2016-08-12,0.042041322404074544,0.0728508989324681,Low,model-estimated recurrence probability,False,39.0,0,121.88,LogLogisticAFT
BOAMP:16-67267,NAME:ademe,ADEME,,,NAME,Software & Applications,2016-11-24,39.0,2020-02-24,0.0151949845243452,0.026882583104567814,Low,model-estimated recurrence probability,True,48.0,0,115.44,LogLogisticAFT
BOAMP:16-68875,SIREN:264900390,Centre Hospitalier de Cholet,264900390,,SIREN_ENRICHED,Software & Applications,2016-05-12,48.0,2020-05-12,0.019387380714712688,0.03418771898157025,Low,model-estimated recurrence probability,False,48.0,0,121.88,LogLogisticAFT
BOAMP:16-69641,NAME:centre hospitalier specialise blain,Centre Hospitalier Spécialisé de Blain,,,NAME,Software & Applications,2016-05-13,48.0,2020-05-13,0.012969224742835905,0.0229847821300061,Low,duration imputed,True,48.0,0,121.85,LogLogisticAFT
