contract_id,buyer_key,buyer_name,SIREN,SIRET,buyer_key_type,segment,source_date,declared_duration_months,estimated_end_date,p_renewal_12m,p_renewal_24m,risk_tier,main_risk_reason,cpv_generic,data_quality_flags,prediction_date
BOAMP:16-54197,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Software & Applications,2016-04-17,48.0,2020-04-17,0.0193873807147126,0.0341877189815702,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:16-54370,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Software & Applications,2016-04-17,48.0,2020-04-17,0.0193873807147126,0.0341877189815702,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:16-62960,SIREN:130029747,Université de Nantes,130029747,,SIREN_ENRICHED,Software & Applications,2016-07-07,48.0,2020-07-07,0.0193873807147126,0.0341877189815702,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:16-68875,SIREN:264900390,Centre Hospitalier de Cholet,264900390,,SIREN_ENRICHED,Software & Applications,2016-05-12,48.0,2020-05-12,0.0193873807147126,0.0341877189815702,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:15-104125,SIREN:214401093,Ville de Nantes,214401093,,SIREN_ENRICHED,Software & Applications,2015-07-08,48.0,2019-07-08,0.0193804641808034,0.0341757063797634,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:15-71156,SIREN:194909701,Université d'Angers,194909701,,SIREN_ENRICHED,Software & Applications,2015-10-06,48.0,2019-10-06,0.0193804641808034,0.0341757063797634,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:15-84881,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Software & Applications,2015-10-14,48.0,2019-10-14,0.0193804641808034,0.0341757063797634,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:22-55482,NAME:spic arena loire trelaze,SPIC - ARENA LOIRE TRELAZE,,,NAME,Unknown,2022-06-02,36.0,2025-06-02,0.019352375894018,0.0341269214530749,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:20-70746,NAME:ch mans,CH LE MANS,,,NAME,Unknown,2020-10-15,36.0,2023-10-15,0.0193385697243685,0.0341029415305125,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:19-16528,NAME:cdc pays saint gilles cx vie,CDC du Pays de Saint Gilles Cx de Vie,,,NAME,Unknown,2019-01-31,36.0,2022-01-31,0.019331670260708,0.0340909576656524,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:17-88463,NAME:cesame ch sainte gemmes loire,CESAME - CH de Sainte Gemmes sur Loire,,,NAME,Telecom & Networks,2017-06-25,39.0,2020-09-25,0.019131579742149,0.0337433590230845,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:19-191665,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Cybersecurity,2019-12-26,72.0,2025-12-26,0.0190226858362123,0.0335541422545655,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-101085,NAME:maine loire habitat office pub habitat,MAINE LOIRE HABITAT OFFICE PUB HABITAT,,,NAME,IT Services & Consulting,2018-12-13,60.0,2023-12-13,0.0187296734166581,0.0330448371780424,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:15-115336,NAME:chu angers,CHU d'Angers,,,NAME,IT Services & Consulting,2016-07-19,60.0,2021-07-19,0.0187163030102507,0.0330215916073348,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:19-103545,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,Telecom & Networks,2019-07-06,72.0,2025-07-06,0.018691781350552,0.0329789573910662,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-37028,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Telecom & Networks,2018-07-13,72.0,2024-07-13,0.0186851082462599,0.0329673550163506,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:21-14714,SIREN:130029747,Université de Nantes,130029747,,SIREN_ENRICHED,Software & Applications,2021-02-01,48.0,2025-02-01,0.018338458828084,0.032364477637367,Low,duration imputed,True,,2026-07-09
BOAMP:21-36555,SIREN:284400017,SDIS 44,284400017,,SIREN_ENRICHED,Software & Applications,2021-03-18,48.0,2025-03-18,0.018338458828084,0.032364477637367,Low,duration imputed,False,,2026-07-09
BOAMP:21-4564,SIREN:194401006,Ecole Centrale de Nantes,194401006,,SIREN_ENRICHED,Software & Applications,2021-01-12,48.0,2025-01-12,0.018338458828084,0.032364477637367,Low,duration imputed,True,,2026-07-09
BOAMP:21-61224,SIREN:130029747,Université de Nantes,130029747,,SIREN_ENRICHED,Software & Applications,2021-05-06,48.0,2025-05-06,0.018338458828084,0.032364477637367,Low,duration imputed,True,,2026-07-09
BOAMP:21-62119,SIREN:214400152,Mairie de Blain,214400152,,SIREN_ENRICHED,Software & Applications,2021-09-20,48.0,2025-09-20,0.018338458828084,0.032364477637367,Low,duration imputed,True,,2026-07-09
BOAMP:21-75719,SIREN:532458809,Ville d'Angers,532458809,,SIREN_ENRICHED,Software & Applications,2021-06-04,48.0,2025-06-04,0.018338458828084,0.032364477637367,Low,duration imputed,False,,2026-07-09
BOAMP:21-78352,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Software & Applications,2021-06-09,48.0,2025-06-09,0.018338458828084,0.032364477637367,Low,duration imputed,True,,2026-07-09
BOAMP:21-96695,SIREN:130029747,Université de Nantes,130029747,,SIREN_ENRICHED,Software & Applications,2021-09-09,48.0,2025-09-09,0.018338458828084,0.032364477637367,Low,duration imputed,True,,2026-07-09
BOAMP:20-122198,SIREN:254902505,ANGERS NANTES OPERA syndicat mixte,254902505,,SIREN_ENRICHED,Software & Applications,2020-10-06,48.0,2024-10-06,0.0183319095061379,0.032353084211015,Low,duration imputed,False,,2026-07-09
BOAMP:20-60975,SIREN:254902505,ANGERS NANTES OPERA syndicat mixte,254902505,,SIREN_ENRICHED,Software & Applications,2020-05-19,48.0,2024-05-19,0.0183319095061379,0.032353084211015,Low,duration imputed,False,,2026-07-09
BOAMP:20-81059,SIREN:200060010,MAUGES COMMUNAUTE,200060010,,SIREN_ENRICHED,Software & Applications,2020-06-24,48.0,2024-06-24,0.0183319095061379,0.032353084211015,Low,duration imputed,False,,2026-07-09
BOAMP:18-150889,SIREN:228500013,Département de la Vendée,228500013,,SIREN_ENRICHED,Software & Applications,2019-02-25,48.0,2023-02-25,0.0183253624795259,0.0323416946614892,Low,duration imputed,False,,2026-07-09
BOAMP:18-160377,SIREN:287200265,SDIS de la Sarthe,287200265,,SIREN_ENRICHED,Software & Applications,2019-03-29,48.0,2023-03-29,0.0183253624795259,0.0323416946614892,Low,duration imputed,False,,2026-07-09
BOAMP:18-91441,SIREN:214900995,Ville de Cholet,214900995,,SIREN_ENRICHED,Software & Applications,2019-01-03,48.0,2023-01-03,0.0183253624795259,0.0323416946614892,Low,duration imputed,False,,2026-07-09
BOAMP:19-102776,SIREN:214401432,COMMUNE DE REZE,214401432,,SIREN_ENRICHED,Software & Applications,2019-11-06,48.0,2023-11-06,0.0183253624795259,0.0323416946614892,Low,duration imputed,False,,2026-07-09
BOAMP:19-153997,SIREN:200054336,COMMUNE DE MAUGES SUR LOIRE,200054336,,SIREN_ENRICHED,Software & Applications,2019-10-10,48.0,2023-10-10,0.0183253624795259,0.0323416946614892,Low,duration imputed,True,,2026-07-09
BOAMP:19-53794,SIREN:224900019,Département de Maine-et-Loire,224900019,,SIREN_ENRICHED,Software & Applications,2019-04-05,48.0,2023-04-05,0.0183253624795259,0.0323416946614892,Low,duration imputed,True,,2026-07-09
BOAMP:19-55110,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Software & Applications,2019-04-11,48.0,2023-04-11,0.0183253624795259,0.0323416946614892,Low,duration imputed,True,,2026-07-09
BOAMP:17-103193,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,Software & Applications,2018-03-19,48.0,2022-03-19,0.0183188177474751,0.0323303089875653,Low,duration imputed,True,,2026-07-09
BOAMP:18-101437,SIREN:191700327,Université de La Rochelle,191700327,,SIREN_ENRICHED,Software & Applications,2018-07-18,48.0,2022-07-18,0.0183188177474751,0.0323303089875653,Low,duration imputed,False,,2026-07-09
BOAMP:18-141219,SIREN:832970024,Institut Régional Administration Lyon,832970024,,SIREN_ENRICHED,Software & Applications,2018-10-09,48.0,2022-10-09,0.0183188177474751,0.0323303089875653,Low,duration imputed,True,,2026-07-09
BOAMP:18-146989,SIREN:244400404,METROPOLE NANTES METROPOLE,244400404,,SIREN_ENRICHED,Software & Applications,2018-10-22,48.0,2022-10-22,0.0183188177474751,0.0323303089875653,Low,duration imputed,True,,2026-07-09
BOAMP:18-159101,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,Software & Applications,2018-11-14,48.0,2022-11-14,0.0183188177474751,0.0323303089875653,Low,duration imputed,False,,2026-07-09
BOAMP:18-173792,SIREN:254901309,SI ENERGIES DE MAINE ET LOIRE,254901309,,SIREN_ENRICHED,Software & Applications,2018-12-13,48.0,2022-12-13,0.0183188177474751,0.0323303089875653,Low,duration imputed,False,,2026-07-09
BOAMP:18-61507,SIREN:194401006,ECOLE CENTRALE DE NANTES,194401006,,SIREN_ENRICHED,Software & Applications,2018-05-03,48.0,2022-05-03,0.0183188177474751,0.0323303089875653,Low,duration imputed,True,,2026-07-09
BOAMP:17-114118,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,Software & Applications,2017-12-28,48.0,2021-12-28,0.0183122753092122,0.0323189271880186,Low,duration imputed,True,,2026-07-09
BOAMP:17-140948,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,Software & Applications,2017-12-30,48.0,2021-12-30,0.0183122753092122,0.0323189271880186,Low,duration imputed,True,,2026-07-09
BOAMP:17-25915,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,Software & Applications,2017-02-22,48.0,2021-02-22,0.0183122753092122,0.0323189271880186,Low,duration imputed,False,,2026-07-09
BOAMP:17-35511,SIREN:245300355,Communauté de communes de l'Ernée,245300355,,SIREN_ENRICHED,Software & Applications,2017-03-14,48.0,2021-03-14,0.0183122753092122,0.0323189271880186,Low,duration imputed,True,,2026-07-09
BOAMP:17-39093,SIREN:258500222,Vendée Eau,258500222,,SIREN_ENRICHED,Software & Applications,2017-06-29,48.0,2021-06-29,0.0183122753092122,0.0323189271880186,Low,duration imputed,False,,2026-07-09
BOAMP:17-39998,SIREN:214401846,Commune de Saint-Nazaire,214401846,,SIREN_ENRICHED,Software & Applications,2017-07-05,48.0,2021-07-05,0.0183122753092122,0.0323189271880186,Low,duration imputed,False,,2026-07-09
BOAMP:17-74632,SIREN:130029747,Université de Nantes,130029747,,SIREN_ENRICHED,Software & Applications,2017-05-31,48.0,2021-05-31,0.0183122753092122,0.0323189271880186,Low,duration imputed,True,,2026-07-09
BOAMP:17-75817,SIREN:200053593,COMMUNE DE CHEMILLE EN ANJOU,200053593,,SIREN_ENRICHED,Software & Applications,2017-05-31,48.0,2021-05-31,0.0183122753092122,0.0323189271880186,Low,duration imputed,False,,2026-07-09
BOAMP:17-9361,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,Software & Applications,2017-01-19,48.0,2021-01-19,0.0183122753092122,0.0323189271880186,Low,duration imputed,False,,2026-07-09
BOAMP:15-107245,SIREN:247200132,Le Mans Métropole - Communauté Urbaine,247200132,,SIREN_ENRICHED,Software & Applications,2016-02-02,48.0,2020-02-02,0.0183057351639643,0.0323075492616249,Low,duration imputed,False,,2026-07-09
BOAMP:15-178728,SIREN:247200132,Le Mans Métropole - Communauté Urbaine,247200132,,SIREN_ENRICHED,Software & Applications,2016-03-14,48.0,2020-03-14,0.0183057351639643,0.0323075492616249,Low,duration imputed,False,,2026-07-09
BOAMP:16-123498,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,Software & Applications,2016-08-22,48.0,2020-08-22,0.0183057351639643,0.0323075492616249,Low,duration imputed,False,,2026-07-09
BOAMP:16-139456,SIREN:284400017,SDIS 44,284400017,,SIREN_ENRICHED,Software & Applications,2016-09-23,48.0,2020-09-23,0.0183057351639643,0.0323075492616249,Low,duration imputed,True,,2026-07-09
BOAMP:16-15282,SIREN:200054302,MONTREVAULT-SUR-ÈVRE,200054302,,SIREN_ENRICHED,Software & Applications,2016-02-02,48.0,2020-02-02,0.0183057351639643,0.0323075492616249,Low,duration imputed,True,,2026-07-09
BOAMP:16-21939,SIREN:214401432,Ville de Rezé,214401432,,SIREN_ENRICHED,Software & Applications,2016-02-12,48.0,2020-02-12,0.0183057351639643,0.0323075492616249,Low,duration imputed,False,,2026-07-09
BOAMP:16-7640,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,Software & Applications,2016-01-18,48.0,2020-01-18,0.0183057351639643,0.0323075492616249,Low,duration imputed,False,,2026-07-09
BOAMP:15-111481,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,Software & Applications,2015-07-20,48.0,2019-07-20,0.0182991973109593,0.0322961752071605,Low,duration imputed,False,,2026-07-09
BOAMP:15-169809,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,Software & Applications,2015-11-09,48.0,2019-11-09,0.0182991973109593,0.0322961752071605,Low,duration imputed,False,,2026-07-09
BOAMP:15-179747,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,Software & Applications,2015-11-27,48.0,2019-11-27,0.0182991973109593,0.0322961752071605,Low,duration imputed,False,,2026-07-09
BOAMP:15-182957,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,Software & Applications,2015-12-04,48.0,2019-12-04,0.0182991973109593,0.0322961752071605,Low,duration imputed,False,,2026-07-09
BOAMP:15-53947,SIREN:214401622,Commune de Saint-Herblain,214401622,,SIREN_ENRICHED,Software & Applications,2015-04-10,48.0,2019-04-10,0.0182991973109593,0.0322961752071605,Low,duration imputed,False,,2026-07-09
BOAMP:15-64142,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,Software & Applications,2015-04-24,48.0,2019-04-24,0.0182991973109593,0.0322961752071605,Low,duration imputed,False,,2026-07-09
BOAMP:15-85320,SIREN:110006012,Ministère des Affaires étrangères,110006012,,SIREN_ENRICHED,Software & Applications,2015-06-04,48.0,2019-06-04,0.0182991973109593,0.0322961752071605,Low,duration imputed,True,,2026-07-09
BOAMP:15-95813,SIREN:214401622,Commune de Saint-Herblain,214401622,,SIREN_ENRICHED,Software & Applications,2015-10-14,48.0,2019-10-14,0.0182991973109593,0.0322961752071605,Low,duration imputed,False,,2026-07-09
BOAMP:20-105702,NAME:comcom vallees haut anjou,ComCom des Vallées du Haut-Anjou,,,NAME,Digital Workplace & Collaboration,2020-12-04,48.0,2024-12-04,0.0182455615327606,0.032202859425148,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:20-15000,NAME:cci nantes saint nazaire,CCI Nantes Saint-Nazaire,,,NAME,Digital Workplace & Collaboration,2020-02-01,48.0,2024-02-01,0.0182455615327606,0.032202859425148,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:20-35511,NAME:cci reg ctre val loire,CCI DE REG CTRE VAL DE LOIRE,,,NAME,IT Hardware & Equipment,2020-06-10,48.0,2024-06-10,0.0182455615327606,0.032202859425148,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:20-61728,NAME:conseil general vendee,Conseil général de la Vendée,,,NAME,Digital Workplace & Collaboration,2020-10-28,48.0,2024-10-28,0.0182455615327606,0.032202859425148,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:18-62916,NAME:cdc pays saint gilles cx vie,CDC du Pays de Saint Gilles Cx de Vie,,,NAME,Digital Workplace & Collaboration,2019-06-05,48.0,2023-06-05,0.0182390447713532,0.0321915210012462,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:19-155590,NAME:etablissement public marais poitevi,ETABLISSEMENT PUBLIC DU MARAIS POITEVI,,,NAME,Digital Workplace & Collaboration,2019-12-20,48.0,2023-12-20,0.0182390447713532,0.0321915210012462,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:17-130666,NAME:ademe,ADEME,,,NAME,IT Maintenance & Support,2017-10-01,48.0,2021-10-01,0.0182260181008575,0.0321688557305529,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:16-173647,NAME:caf somme,CAF de la Somme,,,NAME,Digital Workplace & Collaboration,2016-12-04,48.0,2020-12-04,0.0182195081902298,0.0321575288813212,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:16-85545,NAME:crous nantes,CROUS de Nantes,,,NAME,IT Hardware & Equipment,2016-06-11,48.0,2020-06-11,0.0182195081902298,0.0321575288813212,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:15-179034,NAME:c h s sarthe,C.H.S. de la Sarthe,,,NAME,Data & AI,2015-11-27,48.0,2019-11-27,0.0182130005616563,0.0321462058878734,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;missing_cpv;,2026-07-09
BOAMP:23-138104,NAME:communaute agglomeration niortais,Communauté d'agglomération du Niortais,,,NAME,Software & Applications,2023-12-20,24.0,2025-12-20,0.0180090281648089,0.0317912444860699,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:23-145035,NAME:ville alencon,Ville d'Alençon,,,NAME,Software & Applications,2023-10-19,24.0,2025-10-19,0.0180090281648089,0.0317912444860699,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:19-156761,NAME:ville alencon,Ville d'Alençon,,,NAME,Software & Applications,2020-03-27,24.0,2022-03-27,0.0179897334491527,0.0317576611623617,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:19-180395,NAME:e collectivites vendee,e-Collectivités Vendée,,,NAME,Software & Applications,2020-04-10,24.0,2022-04-10,0.0179897334491527,0.0317576611623617,Low,model-estimated recurrence probability,True,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:20-6019,NAME:cte communes region blain,Cté de Communes de la Région de Blain,,,NAME,Software & Applications,2020-01-14,24.0,2022-01-14,0.0179897334491527,0.0317576611623617,Low,model-estimated recurrence probability,True,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:18-153265,NAME:semitan,SEMITAN,,,NAME,Software & Applications,2019-05-17,24.0,2021-05-17,0.0179833063880348,0.0317464743480719,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:19-22390,NAME:agrocampus ouest,Agrocampus Ouest,,,NAME,Software & Applications,2019-05-21,24.0,2021-05-21,0.0179833063880348,0.0317464743480719,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:23-101593,NAME:semitan,SEMITAN,,,NAME,Software & Applications,2023-07-20,25.0,2025-08-20,0.0178094333769763,0.0314437919242247,Low,model-estimated recurrence probability,True,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:21-104443,NAME:dir reg envir amenagement logt bretagn,DIR REG ENVIR AMENAGEMENT LOGT BRETAGN,,,NAME,Cybersecurity,2021-07-29,48.0,2025-07-29,0.0176382422740204,0.03114569806748,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:21-130332,NAME:centre gestion 87,CENTRE DE GESTION 87,,,NAME,Cybersecurity,2021-10-01,48.0,2025-10-01,0.0176382422740204,0.03114569806748,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:19-164716,NAME:conservatoire littoral,Conservatoire du littoral,,,NAME,Cybersecurity,2020-03-26,48.0,2024-03-26,0.0176319385329095,0.0311347198888548,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:20-28158,NAME:sgami ouest,SGAMI OUEST,,,NAME,Cybersecurity,2020-08-07,48.0,2024-08-07,0.0176319385329095,0.0311347198888548,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:16-27384,NAME:mindef dga do s2a,MINDEF/DGA/DO/S2A,,,NAME,Cybersecurity,2016-03-15,48.0,2020-03-15,0.0176067456857484,0.0310908446150669,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:15-37182,NAME:mindef dga dt scat,MINDEF/DGA/DT/SCAT,,,NAME,Cybersecurity,2015-03-11,48.0,2019-03-11,0.0176004529995423,0.03107988515085,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:15-59556,NAME:conseil general loire atlantique,Conseil général de Loire-Atlantique,,,NAME,Cybersecurity,2015-08-24,48.0,2019-08-24,0.0176004529995423,0.03107988515085,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:21-47236,NAME:cnam,CNAM,,,NAME,Telecom & Networks,2021-04-10,48.0,2025-04-10,0.0173309950665989,0.0306104910893698,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:20-101410,NAME:comsopgn,COMSOPGN,,,NAME,Telecom & Networks,2020-08-15,48.0,2024-08-15,0.0173247991961907,0.030599695601354,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:18-170789,NAME:ctre hosp universitaire angers,CTRE HOSP UNIVERSITAIRE ANGERS,,,NAME,Telecom & Networks,2019-04-19,48.0,2023-04-19,0.0173186055017825,0.0305889038004754,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:19-118102,NAME:ch mans,CH LE MANS,,,NAME,Telecom & Networks,2019-11-28,48.0,2023-11-28,0.0173186055017825,0.0305889038004754,Low,model-estimated recurrence probability,True,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:19-177026,NAME:arafer,ARAFER,,,NAME,Telecom & Networks,2019-11-27,48.0,2023-11-27,0.0173186055017825,0.0305889038004754,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:19-48376,NAME:gpm nantes st nazaire,GPM de Nantes - St Nazaire,,,NAME,Telecom & Networks,2019-08-12,48.0,2023-08-12,0.0173186055017825,0.0305889038004754,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:19-71182,NAME:dir ouest,DIR Ouest,,,NAME,Telecom & Networks,2019-10-03,48.0,2023-10-03,0.0173186055017825,0.0305889038004754,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:18-21470,NAME:ville evron,Ville d'Evron,,,NAME,Telecom & Networks,2018-06-05,48.0,2022-06-05,0.0173124139826379,0.0305781156855595,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:17-117419,NAME:dsna,DSNA,,,NAME,Telecom & Networks,2017-12-13,48.0,2021-12-13,0.0173062246380207,0.0305673312554319,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:17-20825,NAME:ch mans,CH LE MANS,,,NAME,Telecom & Networks,2017-04-11,48.0,2021-04-11,0.0173062246380207,0.0305673312554319,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:17-80380,NAME:maine loire habitat office pub habitat,MAINE LOIRE HABITAT OFFICE PUB HABITAT,,,NAME,Telecom & Networks,2017-10-03,48.0,2021-10-03,0.0173062246380207,0.0305673312554319,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:15-177015,NAME:conseil general loire atlantique,Conseil général de Loire-Atlantique,,,NAME,Telecom & Networks,2016-04-28,48.0,2020-04-28,0.0173000374671953,0.0305565505089189,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:15-186668,NAME:e c s gendarmerie nationale,E.C.A.S. gendarmerie nationale,,,NAME,Telecom & Networks,2016-04-04,48.0,2020-04-04,0.0173000374671953,0.0305565505089189,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:16-184522,NAME:sdegm,SDEGM,,,NAME,Telecom & Networks,2016-12-23,48.0,2020-12-23,0.0173000374671953,0.0305565505089189,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:15-68078,NAME:dir ouest,DIR Ouest,,,NAME,Telecom & Networks,2015-05-04,48.0,2019-05-04,0.0172938524694259,0.0305457734448467,Low,model-estimated recurrence probability,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:21-104861,NAME:destination rennes tourisme congres,DESTINATION RENNES Tourisme Congrès,,,NAME,Data & AI,2021-07-27,48.0,2025-07-27,0.0172326617110839,0.0304391458605614,Low,duration imputed,False,name_fallback_buyer_key;missing_siren_siret;missing_cpv;,2026-07-09
BOAMP:21-156687,NAME:communaute cnes terres montaigu,Communauté de Cnes Terres de Montaigu,,,NAME,Digital Workplace & Collaboration,2021-11-28,48.0,2025-11-28,0.0172326617110839,0.0304391458605614,Low,duration imputed,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:19-120649,NAME:ch mans,CH LE MANS,,,NAME,Data & AI,2020-02-04,48.0,2024-02-04,0.0172265003788076,0.0304284089045346,Low,duration imputed,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:20-126566,NAME:chambre reg agri pays loire,CHAMBRE REG AGRI PAYS DE LA LOIRE,,,NAME,Digital Workplace & Collaboration,2020-10-15,48.0,2024-10-15,0.0172265003788076,0.0304284089045346,Low,duration imputed,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:20-48669,NAME:ville orvault,Ville d'Orvault,,,NAME,Data & AI,2020-04-03,48.0,2024-04-03,0.0172265003788076,0.0304284089045346,Low,duration imputed,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:20-59734,NAME:gpm nantes st nazaire,GPM de Nantes - St Nazaire,,,NAME,IT Hardware & Equipment,2020-09-28,48.0,2024-09-28,0.0172265003788076,0.0304284089045346,Low,duration imputed,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
BOAMP:20-68370,NAME:synd dep energie eqpt vendee,SYND DEP D ENERGIE ET D EQPT DE VENDEE,,,NAME,Data & AI,2020-05-26,48.0,2024-05-26,0.0172265003788076,0.0304284089045346,Low,duration imputed,False,name_fallback_buyer_key;missing_siren_siret;,2026-07-09
