contract_id,source,buyer_key,cpv_div2,category_id,category_label,start_date,declared_duration_months,event,observed_duration_months,amount_clean,link_method,renewal_contract_id
DECP:775604853000412019a7quqE9R4800,DECP,SIRET:77560485300041,72,CAT07,Digital Workplace & Collaboration,2019-05-07,12.0,0,67.84,67605.0,none,
DECP:214401432000152019190240100,DECP,SIRET:21440143200015,72,CAT08,Data & AI,2019-05-09,44.0,0,67.77,58100.0,none,
DECP:2272000290001420191910900,DECP,SIRET:22720002900014,72,CAT02,IT Services & Consulting,2019-05-09,9.0,0,67.77,25270.0,none,
DECP:2272000290001420191910901,DECP,SIRET:22720002900014,72,CAT02,IT Services & Consulting,2019-05-09,9.0,0,67.77,25270.0,none,
DECP:244400586000652019x-ut1Sww6L00,DECP,SIRET:24440058600065,48,CAT01,Software & Applications,2019-05-09,48.0,0,67.77,99288.6,none,
DECP:20005433600017201966827600,DECP,SIRET:20005433600017,48,CAT01,Software & Applications,2019-05-13,48.0,0,67.64,177724.0,none,
DECP:1944098430001920192019S1081000,DECP,SIRET:19440984300019,72,CAT02,IT Services & Consulting,2019-05-14,60.0,0,67.61,108382.12,none,
DECP:225300011000152019004600,DECP,SIRET:22530001100015,72,CAT02,IT Services & Consulting,2019-05-15,48.0,0,67.58,95000.0,none,
DECP:2444006100005520191904200,DECP,SIRET:24440061000055,48,CAT01,Software & Applications,2019-05-15,36.0,1,34.99,209000.0,decp_jaccard,DECP:2444006100005520191904201
DECP:244400644000132018S11100,DECP,SIRET:24440064400013,48,CAT01,Software & Applications,2019-05-16,44.0,1,40.18,38324.16,decp_jaccard,DECP:244400644000132018S11107
DECP:228500013006582019201919015700,DECP,SIRET:22850001300658,35,CAT03,Cybersecurity,2019-05-16,48.0,0,67.54,1800000.0,none,
DECP:2444006100005520191901500,DECP,SIRET:24440061000055,48,CAT01,Software & Applications,2019-05-21,72.0,0,67.38,64217.0,none,
DECP:1300080060006120192019S1085500,DECP,SIRET:13000800600061,48,CAT05,Cloud & Infrastructure,2019-05-23,60.0,0,67.31,314050.0,none,
DECP:2872002650001820190800,DECP,SIRET:28720026500018,72,CAT02,IT Services & Consulting,2019-05-25,24.0,0,67.25,8444.0,none,
DECP:2672001600001320192019F1086400,DECP,SIRET:26720016000013,48,CAT01,Software & Applications,2019-05-25,36.0,0,67.25,1840.0,none,
DECP:2672001600001320192019F1086500,DECP,SIRET:26720016000013,48,CAT01,Software & Applications,2019-05-25,36.0,0,67.25,1840.0,none,
DECP:2672001600001320192019F1086600,DECP,SIRET:26720016000013,48,CAT01,Software & Applications,2019-05-25,36.0,0,67.25,1840.0,none,
DECP:2672001600001320192019F1086800,DECP,SIRET:26720016000013,48,CAT01,Software & Applications,2019-05-25,36.0,0,67.25,1840.0,none,
DECP:2672001600001320192019F1086900,DECP,SIRET:26720016000013,48,CAT01,Software & Applications,2019-05-25,36.0,0,67.25,1840.0,none,
DECP:2672001600001320192019F1086700,DECP,SIRET:26720016000013,48,CAT01,Software & Applications,2019-05-25,36.0,0,67.25,1840.0,none,
DECP:2672001600001320192019F1087000,DECP,SIRET:26720016000013,48,CAT01,Software & Applications,2019-05-25,36.0,0,67.25,1840.0,none,
DECP:2672001600001320192019T1155400,DECP,SIRET:26720016000013,35,CAT03,Cybersecurity,2019-05-27,18.0,0,67.18,130416.0,none,
DECP:2444006100005520191902801,DECP,SIRET:24440061000055,48,CAT01,Software & Applications,2019-05-29,48.0,0,67.12,356000.0,none,
DECP:2444006100005520191902800,DECP,SIRET:24440061000055,48,CAT01,Software & Applications,2019-05-29,48.0,0,67.12,356000.0,none,
DECP:3852903090045420191363300,DECP,SIRET:38529030900454,72,CAT02,IT Services & Consulting,2019-05-29,18.0,0,67.12,65225.0,none,
DECP:284400017000182019j2_fOaiVQO00,DECP,SIRET:28440001700018,72,CAT02,IT Services & Consulting,2019-06-03,48.0,0,66.95,50000.0,none,
DECP:2272000290001420191911900,DECP,SIRET:22720002900014,72,CAT02,IT Services & Consulting,2019-06-04,13.0,0,66.92,96694.0,none,
DECP:21440035000010201900570CA00,DECP,SIRET:21440035000010,32,CAT04,Telecom & Networks,2019-06-05,24.0,0,66.89,29831.0,none,
DECP:1944098430001920192019F1159500,DECP,SIRET:19440984300019,72,CAT07,Digital Workplace & Collaboration,2019-06-06,24.0,0,66.85,81350.0,none,
DECP:17440000200054201920191133300,DECP,SIRET:17440000200054,35,CAT03,Cybersecurity,2019-06-12,48.0,0,66.66,,none,
DECP:17440000200054201920191134700,DECP,SIRET:17440000200054,35,CAT03,Cybersecurity,2019-06-12,48.0,0,66.66,,none,
DECP:790020010000192018nmOcXrAIno00,DECP,SIRET:79002001000019,72,CAT02,IT Services & Consulting,2019-06-12,12.0,0,66.66,235000.0,none,
DECP:18008928600041201962902200,DECP,SIRET:18008928600041,35,CAT03,Cybersecurity,2019-06-12,9.0,0,66.66,3127.0,none,
DECP:18008928600041201962902200,DECP,SIRET:18008928600041,35,CAT03,Cybersecurity,2019-06-12,9.0,0,66.66,3127.0,none,
DECP:18008928600041201962902200,DECP,SIRET:18008928600041,35,CAT03,Cybersecurity,2019-06-12,9.0,0,66.66,3127.0,none,
DECP:17440000200054201920191132100,DECP,SIRET:17440000200054,35,CAT03,Cybersecurity,2019-06-13,48.0,0,66.62,,none,
DECP:17440000200054201920191132200,DECP,SIRET:17440000200054,35,CAT03,Cybersecurity,2019-06-13,48.0,0,66.62,,none,
DECP:17440000200054201920191132300,DECP,SIRET:17440000200054,35,CAT03,Cybersecurity,2019-06-13,48.0,0,66.62,,none,
DECP:17440000200054201920191133000,DECP,SIRET:17440000200054,35,CAT03,Cybersecurity,2019-06-13,48.0,0,66.62,,none,
DECP:17440000200054201920191134800,DECP,SIRET:17440000200054,35,CAT03,Cybersecurity,2019-06-13,48.0,0,66.62,,none,
DECP:2272000290001420191904201,DECP,SIRET:22720002900014,72,CAT02,IT Services & Consulting,2019-06-13,12.0,0,66.62,48290.0,none,
DECP:214401622000112019Z7_2jGlUZ400,DECP,SIRET:21440162200011,72,CAT02,IT Services & Consulting,2019-06-14,43.0,1,42.05,107500.0,decp_jaccard,DECP:214401622000112022BegYPV6rjL00
DECP:3852903090045420192019S1760800,DECP,SIRET:38529030900454,72,CAT02,IT Services & Consulting,2019-06-14,24.0,0,66.59,89990.0,none,
DECP:2772000360019620191903500,DECP,SIRET:27720003600196,72,CAT08,Data & AI,2019-06-14,48.0,0,66.59,261592.0,none,
DECP:28440002500011201965176200,DECP,SIRET:28440002500011,72,CAT02,IT Services & Consulting,2019-06-14,12.0,0,66.59,41667.0,none,
DECP:2672001600001320192019S1345600,DECP,SIRET:26720016000013,48,CAT01,Software & Applications,2019-06-14,48.0,0,66.59,31450.4,none,
DECP:28720026500018201920192400,DECP,SIRET:28720026500018,48,CAT01,Software & Applications,2019-06-15,72.0,0,66.56,58000.0,none,
DECP:2672001600001320192019S1251300,DECP,SIRET:26720016000013,48,CAT01,Software & Applications,2019-06-17,12.0,1,9.95,187848.95,decp_jaccard,DECP:2672001600001320202020S0539900
DECP:2672001600001320192019S1177500,DECP,SIRET:26720016000013,48,CAT01,Software & Applications,2019-06-17,20.0,0,66.49,10882.0,none,
DECP:2144016220001120191C2kLv9K3k00,DECP,SIRET:21440162200011,72,CAT02,IT Services & Consulting,2019-06-18,48.0,1,46.94,120000.0,decp_jaccard,DECP:214401622000112023FyHxxA73ZB00
DECP:2272000290001420191913200,DECP,SIRET:22720002900014,72,CAT02,IT Services & Consulting,2019-06-19,7.0,0,66.43,42830.0,none,
DECP:2144016220001120194J4fGNmkUV00,DECP,SIRET:21440162200011,72,CAT02,IT Services & Consulting,2019-06-20,48.0,1,46.88,88000.0,decp_jaccard,DECP:214401622000112023FyHxxA73ZB00
DECP:214401622000112019-MvpeeTJfI00,DECP,SIRET:21440162200011,72,CAT02,IT Services & Consulting,2019-06-20,48.0,1,46.88,180000.0,decp_jaccard,DECP:214401622000112023FyHxxA73ZB00
DECP:31468496000045201919M8711700,DECP,SIRET:31468496000045,72,CAT02,IT Services & Consulting,2019-06-21,48.0,0,66.36,205000.0,none,
DECP:2272000290001420191913700,DECP,SIRET:22720002900014,72,CAT02,IT Services & Consulting,2019-06-21,43.0,1,41.39,90000.0,decp_jaccard,DECP:2272000290001420222216900
DECP:21440026900012201919S001500,DECP,SIRET:21440026900012,35,CAT03,Cybersecurity,2019-06-24,3.0,0,66.26,26787.0,none,
DECP:21440066500011201964879900,DECP,SIRET:21440066500011,48,CAT05,Cloud & Infrastructure,2019-06-24,1.0,0,66.26,24979.0,none,
DECP:200059475000182019P1qwl6Z5zL00,DECP,SIRET:20005947500018,48,CAT01,Software & Applications,2019-06-26,60.0,0,66.2,55115.0,none,
DECP:214400475000152019RL8-g84uMy00,DECP,SIRET:21440047500015,72,CAT02,IT Services & Consulting,2019-07-01,15.0,0,66.03,17365.0,none,
DECP:2672001600001320192019S1330200,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2019-07-02,30.0,0,66.0,18753.78,none,
DECP:2272000290001420191908001,DECP,SIRET:22720002900014,48,CAT01,Software & Applications,2019-07-02,45.0,0,66.0,40000.0,none,
DECP:2644001360047120191362500,DECP,SIRET:26440013600471,72,CAT07,Digital Workplace & Collaboration,2019-07-02,24.0,0,66.0,29273.05,none,
DECP:20005438500014201900180000,DECP,SIRET:20005438500014,32,CAT04,Telecom & Networks,2019-07-02,12.0,0,66.0,28000.0,none,
DECP:20005438500014201900170000,DECP,SIRET:20005438500014,48,CAT01,Software & Applications,2019-07-02,24.0,0,66.0,50199.0,none,
DECP:3852903090045420192019S2256400,DECP,SIRET:38529030900454,72,CAT02,IT Services & Consulting,2019-07-03,48.0,0,65.97,1541667.0,none,
DECP:3852903090045420191477600,DECP,SIRET:38529030900454,72,CAT08,Data & AI,2019-07-04,31.0,0,65.93,484271.0,none,
DECP:214900995000172019V1903800,DECP,SIRET:21490099500017,32,CAT04,Telecom & Networks,2019-07-05,48.0,0,65.9,166666.67,none,
DECP:1949097010030320192021F0328400,DECP,SIRET:19490970100303,48,CAT01,Software & Applications,2019-07-08,48.0,0,65.8,54275.0,none,
DECP:214401325000112019TVX1800,DECP,SIRET:21440132500011,32,CAT04,Telecom & Networks,2019-07-08,6.0,0,65.8,58523.0,none,
DECP:214900995000172019V1902400,DECP,SIRET:21490099500017,32,CAT04,Telecom & Networks,2019-07-08,48.0,0,65.8,600000.0,none,
DECP:775604853000412019IPt5qzsUlK00,DECP,SIRET:77560485300041,72,CAT02,IT Services & Consulting,2019-07-09,48.0,0,65.77,95416.8,none,
DECP:244400438000442019s_mMfllrCg00,DECP,SIRET:24440043800044,72,CAT02,IT Services & Consulting,2019-07-09,48.0,0,65.77,69600.0,none,
DECP:224400028000112019I172AMS0300,DECP,SIRET:22440002800011,72,CAT02,IT Services & Consulting,2019-07-10,12.0,0,65.74,91500.0,none,
DECP:214401622000112019hkGAK9XfVk00,DECP,SIRET:21440162200011,72,CAT02,IT Services & Consulting,2019-07-11,48.0,1,48.69,120000.0,decp_jaccard,DECP:214401622000112023qNCSPNCDtt00
DECP:2644001360047120191411000,DECP,SIRET:26440013600471,72,CAT02,IT Services & Consulting,2019-07-11,48.0,1,51.45,337814.0,decp_jaccard,DECP:264400136004712484641
DECP:200083392000152019M005L1500,DECP,SIRET:20008339200015,32,CAT04,Telecom & Networks,2019-07-15,39.0,0,65.57,367129.43,none,
DECP:200059475000182019hwY2AFqFni00,DECP,SIRET:20005947500018,48,CAT01,Software & Applications,2019-07-18,60.0,0,65.47,27694.5,none,
DECP:31468496000045201919SEE218400,DECP,SIRET:31468496000045,32,CAT04,Telecom & Networks,2019-07-22,48.0,0,65.34,135000.0,none,
DECP:1944098430001920191461400,DECP,SIRET:19440984300019,72,CAT07,Digital Workplace & Collaboration,2019-07-22,21.0,0,65.34,77257.0,none,
DECP:2172005420001720190540500,DECP,SIRET:21720054200017,48,CAT01,Software & Applications,2019-07-22,72.0,0,65.34,50734.0,none,
DECP:2644001360047120192019S1495600,DECP,SIRET:26440013600471,72,CAT02,IT Services & Consulting,2019-07-25,48.0,1,44.61,96365.0,decp_jaccard,DECP:2644001360047120232023F0659600
DECP:21440184600016201906111353A00,DECP,SIRET:21440184600016,72,CAT02,IT Services & Consulting,2019-07-29,37.0,0,65.11,44400.0,none,
DECP:2649000360001520192019S1609600,DECP,SIRET:26490003600015,72,CAT02,IT Services & Consulting,2019-07-30,48.0,0,65.08,65000.0,none,
DECP:2644001360047120192019F1651700,DECP,SIRET:26440013600471,48,CAT01,Software & Applications,2019-08-06,77.0,0,64.85,195282.0,none,
DECP:2672001600001320192019S1564800,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2019-08-07,48.0,1,46.19,11144.0,decp_jaccard,DECP:2672001600001320232023S1114800
DECP:2672001600001320192019S1564900,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2019-08-07,48.0,1,46.19,18124.0,decp_jaccard,DECP:2672001600001320232023S1114800
DECP:2672001600001320192019S1564600,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2019-08-07,48.0,1,46.19,68288.0,decp_jaccard,DECP:2672001600001320232023S1114800
DECP:2672001600001320192019S1565100,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2019-08-07,48.0,1,46.19,15452.0,decp_jaccard,DECP:2672001600001320232023S1114800
DECP:2672001600001320192019S1565000,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2019-08-07,48.0,1,46.19,6216.0,decp_jaccard,DECP:2672001600001320232023S1114800
DECP:2672001600001320192019S1564700,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2019-08-07,48.0,1,46.19,22960.0,decp_jaccard,DECP:2672001600001320232023S1114800
DECP:2672001600001320192019S1565200,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2019-08-07,48.0,1,46.19,3640.0,decp_jaccard,DECP:2672001600001320232023S1114800
DECP:2672001600001320192019S1577100,DECP,SIRET:26720016000013,48,CAT01,Software & Applications,2019-08-07,48.0,0,64.82,4412.32,none,
DECP:2672001600001320192019S1561300,DECP,SIRET:26720016000013,48,CAT01,Software & Applications,2019-08-07,48.0,0,64.82,3355.2,none,
DECP:2672001600001320192019S1572600,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2019-08-08,48.0,0,64.78,20800.0,none,
DECP:228500013006582019201919024000,DECP,SIRET:22850001300658,48,CAT01,Software & Applications,2019-08-13,48.0,0,64.62,100000.0,none,
DECP:3852903090045420192019S1899400,DECP,SIRET:38529030900454,72,CAT02,IT Services & Consulting,2019-08-21,48.0,0,64.36,1980000.0,none,
DECP:21440026900012201919S002200,DECP,SIRET:21440026900012,32,CAT04,Telecom & Networks,2019-08-22,12.0,1,11.93,60000.0,decp_jaccard,DECP:21440026900012202020S00120200
DECP:21440026900012201919S002200,DECP,SIRET:21440026900012,32,CAT04,Telecom & Networks,2019-08-22,12.0,1,11.93,60000.0,decp_jaccard,DECP:21440026900012202020S00120200
DECP:2272000290001420191917000,DECP,SIRET:22720002900014,72,CAT02,IT Services & Consulting,2019-08-26,36.0,0,64.19,220000.0,none,
DECP:3852903090045420192019S1498500,DECP,SIRET:38529030900454,48,CAT01,Software & Applications,2019-08-28,12.0,0,64.13,85000.0,none,
DECP:3852903090045420191472400,DECP,SIRET:38529030900454,72,CAT02,IT Services & Consulting,2019-08-30,48.0,0,64.06,1980000.0,none,
DECP:21440184600016201907251005A01,DECP,SIRET:21440184600016,48,CAT01,Software & Applications,2019-09-03,40.0,0,63.93,133333.32,none,
DECP:21440184600016201907251005A00,DECP,SIRET:21440184600016,48,CAT01,Software & Applications,2019-09-03,40.0,0,63.93,83333.33,none,
DECP:21440184600016201907251005A01,DECP,SIRET:21440184600016,48,CAT01,Software & Applications,2019-09-03,40.0,0,63.93,133333.32,none,
DECP:24440061000055202019052A00,DECP,SIRET:24440061000055,48,CAT01,Software & Applications,2019-09-04,48.0,0,63.9,132000.0,none,
DECP:24440061000055202019052A00,DECP,SIRET:24440061000055,48,CAT01,Software & Applications,2019-09-04,48.0,0,63.9,132000.0,none,
DECP:218502888000172019F00000000401,DECP,SIRET:21850288800017,48,CAT01,Software & Applications,2019-09-04,60.0,0,63.9,65755.0,none,
DECP:3852903090045420192019S1845100,DECP,SIRET:38529030900454,72,CAT02,IT Services & Consulting,2019-09-05,14.0,1,13.53,67440.0,decp_jaccard,DECP:3852903090045420202020S1903400
DECP:2444006100005520191905600,DECP,SIRET:24440061000055,48,CAT01,Software & Applications,2019-09-06,48.0,0,63.83,89000.0,none,
DECP:3852903090045420192019S1966200,DECP,SIRET:38529030900454,72,CAT02,IT Services & Consulting,2019-09-06,48.0,0,63.83,1573798.92,none,
DECP:775604853000412018hR1zz_aLwF00,DECP,SIRET:77560485300041,72,CAT02,IT Services & Consulting,2019-09-09,7.0,0,63.73,89540.0,none,
DECP:3852903090045420192020S0038500,DECP,SIRET:38529030900454,72,CAT02,IT Services & Consulting,2019-09-11,48.0,0,63.67,236716.67,none,
DECP:3852903090045420192019S2653200,DECP,SIRET:38529030900454,72,CAT02,IT Services & Consulting,2019-09-11,48.0,0,63.67,202416.0,none,
DECP:2672001600001320192019F1826400,DECP,SIRET:26720016000013,32,CAT04,Telecom & Networks,2019-09-11,3.0,1,3.02,18317.1,decp_jaccard,DECP:2672001600001320192019F2455300
DECP:2649000360001520192019F1829700,DECP,SIRET:26490003600015,72,CAT02,IT Services & Consulting,2019-09-12,48.0,0,63.63,20000.0,none,
DECP:225300011000152019011400,DECP,SIRET:22530001100015,48,CAT01,Software & Applications,2019-09-13,48.0,0,63.6,600000.0,none,
DECP:38105376800028201968735500,DECP,SIRET:38105376800028,35,CAT03,Cybersecurity,2019-09-17,12.0,0,63.47,3185.0,none,
DECP:228500013006582019201919025300,DECP,SIRET:22850001300658,72,CAT02,IT Services & Consulting,2019-09-19,48.0,0,63.4,240000.0,none,
DECP:3852903090045420192019S2940100,DECP,SIRET:38529030900454,72,CAT02,IT Services & Consulting,2019-09-19,48.0,0,63.4,191085.0,none,
DECP:2649000360001520192019S1874300,DECP,SIRET:26490003600015,32,CAT04,Telecom & Networks,2019-09-19,48.0,0,63.4,336000.0,none,
DECP:2444006440006220190514092500,DECP,SIRET:24440064400062,35,CAT03,Cybersecurity,2019-09-20,6.0,0,63.37,98825.0,none,
DECP:3852903090045420192019S1926300,DECP,SIRET:38529030900454,72,CAT02,IT Services & Consulting,2019-09-23,48.0,0,63.27,723777.45,none,
DECP:3852903090045420192019S1907500,DECP,SIRET:38529030900454,72,CAT02,IT Services & Consulting,2019-09-23,48.0,0,63.27,462948.0,none,
DECP:2644001360047120192019S1966700,DECP,SIRET:26440013600471,32,CAT04,Telecom & Networks,2019-09-24,43.0,0,63.24,140000.0,none,
DECP:214401622000112019bYzbB8hVn100,DECP,SIRET:21440162200011,48,CAT01,Software & Applications,2019-09-24,48.0,0,63.24,88000.0,none,
DECP:2672001600001320192019S1903400,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2019-09-25,48.0,0,63.21,42160.0,none,
DECP:214401325000112018TVX370601,DECP,SIRET:21440132500011,48,CAT01,Software & Applications,2019-09-26,4.0,0,63.17,6404.0,none,
DECP:2772000360019620191905300,DECP,SIRET:27720003600196,48,CAT01,Software & Applications,2019-09-26,36.0,0,63.17,50977.34,none,
DECP:21440217400012201966709300,DECP,SIRET:21440217400012,32,CAT04,Telecom & Networks,2019-09-26,9.0,0,63.17,155000.0,none,
DECP:775604853000412019jPA-vFCmP700,DECP,SIRET:77560485300041,48,CAT01,Software & Applications,2019-09-27,36.0,1,35.84,120000.0,decp_jaccard,DECP:775604853000412022wpe186hM2300
DECP:284400017000182019I5vhcHCh2000,DECP,SIRET:28440001700018,72,CAT02,IT Services & Consulting,2019-09-27,24.0,0,63.14,30000.0,none,
DECP:284400017000182019fMIKGajKHl00,DECP,SIRET:28440001700018,72,CAT02,IT Services & Consulting,2019-09-27,48.0,1,42.08,70000.0,decp_jaccard,DECP:28440001700018202377NIUFyVrS00
DECP:3852903090045420192019S2336800,DECP,SIRET:38529030900454,72,CAT02,IT Services & Consulting,2019-09-30,10.0,0,63.04,45000.0,none,
DECP:2649000360001520192019F2307900,DECP,SIRET:26490003600015,72,CAT02,IT Services & Consulting,2019-09-30,48.0,0,63.04,60000.0,none,
DECP:3852903090045420192019S2433600,DECP,SIRET:38529030900454,72,CAT02,IT Services & Consulting,2019-10-01,48.0,0,63.01,416666.67,none,
DECP:2672001600001320192019S2001600,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2019-10-03,48.0,0,62.94,37320.0,none,
DECP:24440064400013201905271343B00,DECP,SIRET:24440064400013,32,CAT04,Telecom & Networks,2019-10-07,48.0,1,49.74,90000.0,decp_jaccard,DECP:244400644000132023061910MVB00
DECP:24440064400013201905271343A00,DECP,SIRET:24440064400013,32,CAT04,Telecom & Networks,2019-10-07,48.0,1,49.51,180000.0,decp_jaccard,DECP:244400644000132023061910MVA00
DECP:21440184600016201905271343B00,DECP,SIRET:21440184600016,32,CAT04,Telecom & Networks,2019-10-07,48.0,1,49.74,60000.0,decp_jaccard,DECP:214401846000162023061910MVB00
DECP:21440184600016201905271343A00,DECP,SIRET:21440184600016,32,CAT04,Telecom & Networks,2019-10-07,48.0,1,49.51,420000.0,decp_jaccard,DECP:214401846000162023061910MVA00
DECP:21440184600016201905271343A01,DECP,SIRET:21440184600016,32,CAT04,Telecom & Networks,2019-10-07,24.0,0,62.81,,none,
DECP:21440184600016201905271343A01,DECP,SIRET:21440184600016,32,CAT04,Telecom & Networks,2019-10-07,24.0,0,62.81,,none,
DECP:21440132500011201968429200,DECP,SIRET:21440132500011,32,CAT04,Telecom & Networks,2019-10-07,24.0,0,62.81,25000.0,none,
DECP:2685024240001620192019S2016200,DECP,SIRET:26850242400016,48,CAT01,Software & Applications,2019-10-07,26.0,0,62.81,121700.0,none,
DECP:31468496000045201919C0212500,DECP,SIRET:31468496000045,72,CAT02,IT Services & Consulting,2019-10-08,7.0,0,62.78,46550.0,none,
DECP:31468496000045201919C0202500,DECP,SIRET:31468496000045,48,CAT01,Software & Applications,2019-10-09,72.0,0,62.75,255625.0,none,
