uid,acheteur_id,cpv_div2,source_date_notification,declared_duration_months,renewal_uid,event,observed_duration_months,gap_months,text_similarity,match_score,is_censored,censoring_date
21440020200013202222630300,21440020200013,72,2022-11-14,8.0,,0,25.56,,,,1,2024-12-31
214400202000132023233500,21440020200013,72,2023-04-19,36.0,,0,20.43,,,,1,2024-12-31
218501914005662021V21111000000,21850191400566,72,2021-09-15,24.0,,0,39.52,,,,1,2024-12-31
218501914005662023G23000000011,21850191400566,72,2023-04-19,48.0,,0,20.43,,,,1,2024-12-31
218501914005662023G2301100100,21850191400566,72,2023-04-19,48.0,,0,20.43,,,,1,2024-12-31
21440114300018201859670201,21440114300018,48,2020-05-19,48.0,,0,55.42,,,,1,2024-12-31
21440114300018202177069800,21440114300018,48,2021-03-01,60.0,,0,46.02,,,,1,2024-12-31
21440114300018202393273200,21440114300018,48,2023-04-14,36.0,,0,20.6,,,,1,2024-12-31
2685024240001620182018S1933800,26850242400016,48,2018-09-10,28.0,,0,75.69,,,,1,2024-12-31
2685024240001620192019S2016200,26850242400016,48,2019-10-07,26.0,,0,62.81,,,,1,2024-12-31
2685024240001620192019S2122800,26850242400016,48,2019-10-21,25.0,,0,62.35,,,,1,2024-12-31
2685024240001620192019F2411500,26850242400016,48,2019-11-28,50.0,,0,61.1,,,,1,2024-12-31
2685024240001620202020F0168600,26850242400016,48,2020-01-28,48.0,,0,59.1,,,,1,2024-12-31
2685024240001620202020F1259000,26850242400016,48,2020-04-21,48.0,,0,56.34,,,,1,2024-12-31
2685024240001620202020S0632300,26850242400016,48,2020-05-05,8.0,,0,55.88,,,,1,2024-12-31
2685024240001620202020F0692700,26850242400016,48,2020-05-20,55.0,,0,55.39,,,,1,2024-12-31
2685024240001620202020F1976400,26850242400016,48,2020-12-08,12.0,,0,48.75,,,,1,2024-12-31
2685024240001620202020S2389600,26850242400016,48,2020-12-14,36.0,,0,48.55,,,,1,2024-12-31
2685024240001620212021F1552600,26850242400016,48,2021-07-26,60.0,,0,41.2,,,,1,2024-12-31
2685024240001620212021F2832400,26850242400016,48,2021-11-15,48.0,,0,37.52,,,,1,2024-12-31
2685024240001620232023F0732100,26850242400016,48,2023-04-14,24.0,,0,20.6,,,,1,2024-12-31
258502962000402022M12900000000,25850296200040,72,2021-03-25,24.0,258502962000402023M11600000000,1,24.34,24.34,1.0,0.983,0,
258502962000402023M11600000000,25850296200040,72,2023-04-05,24.0,,0,20.89,,,,1,2024-12-31
21440114300018202074608500,21440114300018,72,2020-11-02,38.0,,0,49.93,,,,1,2024-12-31
21440114300018202393145700,21440114300018,72,2023-04-04,12.0,,0,20.93,,,,1,2024-12-31
288500028000232019000000000002,28850002800023,32,2019-03-12,48.0,,0,69.68,,,,1,2024-12-31
288500028000232023010000000000,28850002800023,32,2023-04-03,48.0,,0,20.96,,,,1,2024-12-31
284400017000182019j2_fOaiVQO00,28440001700018,72,2019-06-03,48.0,,0,66.95,,,,1,2024-12-31
284400017000182019I5vhcHCh2000,28440001700018,72,2019-09-27,24.0,,0,63.14,,,,1,2024-12-31
284400017000182019fMIKGajKHl00,28440001700018,72,2019-09-27,48.0,28440001700018202377NIUFyVrS00,1,42.08,42.08,0.778,0.549,0,
284400017000182019SrLDSgM8ES00,28440001700018,72,2019-10-11,48.0,,0,62.68,,,,1,2024-12-31
284400017000182019zobGH6sLyn00,28440001700018,72,2019-10-14,48.0,,0,62.58,,,,1,2024-12-31
284400017000182019zobGH6sLyn00,28440001700018,72,2019-10-14,48.0,,0,62.58,,,,1,2024-12-31
284400017000182019izY8mh_kra00,28440001700018,72,2019-12-16,48.0,,0,60.51,,,,1,2024-12-31
284400017000182019WuggYvNpIh00,28440001700018,72,2019-12-16,48.0,,0,60.51,,,,1,2024-12-31
2844000170001820199QB05oiP0N00,28440001700018,72,2020-02-20,48.0,,0,58.34,,,,1,2024-12-31
284400017000182020jCX9CHvBeF00,28440001700018,72,2020-11-25,12.0,284400017000182021V-L2EF-72900,1,12.48,12.48,0.321,0.501,0,
284400017000182021F8S1v3EFAA00,28440001700018,72,2021-02-09,12.0,284400017000182021V-L2EF-72900,1,9.99,9.99,0.375,0.462,0,
284400017000182021V-L2EF-72900,28440001700018,72,2021-12-10,60.0,,0,36.7,,,,1,2024-12-31
284400017000182022TXL-Kq0Ojt00,28440001700018,72,2022-02-10,48.0,,0,34.66,,,,1,2024-12-31
284400017000182022aNTGFcEX9N00,28440001700018,72,2022-03-08,48.0,,0,33.8,,,,1,2024-12-31
284400017000182022pNAYwLE_j600,28440001700018,72,2022-06-07,48.0,,0,30.81,,,,1,2024-12-31
2844000170001820227vfgp3xuiV00,28440001700018,72,2022-06-07,48.0,,0,30.81,,,,1,2024-12-31
284400017000182022Zz6EK8cY1-00,28440001700018,72,2022-07-06,48.0,,0,29.86,,,,1,2024-12-31
284400017000182022WksDlQxUE400,28440001700018,72,2022-07-13,12.0,,0,29.63,,,,1,2024-12-31
28440001700018202377NIUFyVrS00,28440001700018,72,2023-03-31,12.0,,0,21.06,,,,1,2024-12-31
20007326000016202207TICCOM0000,20007326000016,72,2022-04-29,48.0,,0,32.1,,,,1,2024-12-31
20007326000016202264TICTEC0000,20007326000016,72,2023-03-28,7.0,,0,21.16,,,,1,2024-12-31
258502962000402023M02400000000,25850296200040,32,2023-03-27,3.0,,0,21.19,,,,1,2024-12-31
1844012890002220212021S0761200,18440128900022,72,2021-05-04,24.0,,0,43.92,,,,1,2024-12-31
1844012890002220212021S1866800,18440128900022,72,2021-10-15,8.0,,0,38.53,,,,1,2024-12-31
1844012890002220212021S1866900,18440128900022,72,2021-10-15,48.0,,0,38.53,,,,1,2024-12-31
1844012890002220212021S1867100,18440128900022,72,2021-10-15,8.0,,0,38.53,,,,1,2024-12-31
1844012890002220232023S0572000,18440128900022,72,2023-02-21,48.0,,0,22.31,,,,1,2024-12-31
1844012890002220232023S0560600,18440128900022,72,2023-03-23,48.0,,0,21.32,,,,1,2024-12-31
2872002650001820200500,28720026500018,35,2020-05-20,120.0,,0,55.39,,,,1,2024-12-31
2872002650001820202800,28720026500018,35,2020-11-09,36.0,,0,49.7,,,,1,2024-12-31
2872002650001820230700,28720026500018,35,2023-03-23,48.0,,0,21.32,,,,1,2024-12-31
2144018790001720230400,21440187900017,32,2023-03-16,5.0,,0,21.55,,,,1,2024-12-31
257200535000172019BC5GTCANA00,25720053500017,32,2022-07-05,12.0,,0,29.89,,,,1,2024-12-31
2572005350001720232027GTCANA00,25720053500017,32,2023-03-14,12.0,,0,21.62,,,,1,2024-12-31
2572005350001720232027GTCANA01,25720053500017,32,2023-03-14,12.0,,0,21.62,,,,1,2024-12-31
224400028000112018I1612100,22440002800011,32,2019-01-24,20.0,224400028000112018I1612103,1,22.31,22.31,1.0,0.885,0,
224400028000112018I1612101,22440002800011,32,2020-03-30,20.0,,0,57.06,,,,1,2024-12-31
224400028000112018I1612102,22440002800011,32,2020-07-08,20.0,,0,53.78,,,,1,2024-12-31
224400028000112018I1612103,22440002800011,32,2020-12-03,20.0,,0,48.92,,,,1,2024-12-31
224400028000112018I1612104,22440002800011,32,2021-01-21,20.0,,0,47.31,,,,1,2024-12-31
224400028000112022S00020,22440002800011,32,2022-07-26,48.0,,0,29.2,,,,1,2024-12-31
224400028000112023F00013,22440002800011,32,2023-03-13,48.0,,0,21.65,,,,1,2024-12-31
254401839000252023000730000000,25440183900025,72,2023-03-10,36.0,,0,21.75,,,,1,2024-12-31
245300447000192023023CC0000000,24530044700019,35,2023-03-02,11.0,,0,22.01,,,,1,2024-12-31
285300018000302023050100,28530001800030,32,2023-02-28,47.0,,0,22.08,,,,1,2024-12-31
285300018000302023050100,28530001800030,32,2023-02-28,47.0,,0,22.08,,,,1,2024-12-31
285300018000302023050100,28530001800030,32,2023-02-28,47.0,,0,22.08,,,,1,2024-12-31
285300018000302023050500,28530001800030,32,2023-02-28,46.0,,0,22.08,,,,1,2024-12-31
28530001800030201968737800,28530001800030,72,2019-05-03,12.0,,0,67.97,,,,1,2024-12-31
285300018000302023060100,28530001800030,72,2023-02-27,48.0,,0,22.11,,,,1,2024-12-31
285300018000302023060101,28530001800030,72,2023-02-27,48.0,,0,22.11,,,,1,2024-12-31
218502888000172021T03000000000,21850288800017,35,2021-07-29,36.0,,0,41.1,,,,1,2024-12-31
2185028880001720222022S0700,21850288800017,35,2022-12-09,36.0,,0,24.74,,,,1,2024-12-31
2185028880001720232022F0400,21850288800017,35,2023-02-24,60.0,,0,22.21,,,,1,2024-12-31
1300080060006120202020S0218500,13000800600061,72,2020-02-05,10.0,,0,58.84,,,,1,2024-12-31
1300080060006120222022S0264000,13000800600061,72,2022-02-25,10.0,,0,34.17,,,,1,2024-12-31
1300080060006120222022S0465100,13000800600061,72,2022-03-23,12.0,,0,33.31,,,,1,2024-12-31
1300080060006120232023S0392700,13000800600061,72,2023-02-17,36.0,,0,22.44,,,,1,2024-12-31
200067866000592022202201300,20006786600059,48,2022-10-11,72.0,,0,26.68,,,,1,2024-12-31
200067866000592022202201301,20006786600059,48,2023-02-06,72.0,,0,22.8,,,,1,2024-12-31
234400034000262020S00097,23440003400026,32,2020-07-30,48.0,,0,53.06,,,,1,2024-12-31
234400034000262020S00151,23440003400026,32,2020-12-04,48.0,,0,48.88,,,,1,2024-12-31
234400034000262021F00007,23440003400026,32,2021-02-11,48.0,,0,46.62,,,,1,2024-12-31
234400034000262022S00172,23440003400026,32,2023-01-05,48.0,,0,23.85,,,,1,2024-12-31
217200955000112023-06_00,21720095500011,32,2023-01-04,48.0,,0,23.88,,,,1,2024-12-31
21720095500011202323-06_00,21720095500011,32,2023-01-04,48.0,,0,23.88,,,,1,2024-12-31
257202309000152023-0600,25720230900015,32,2023-01-04,48.0,,0,23.88,,,,1,2024-12-31
267200483000192022-2200,26720048300019,32,2023-01-04,48.0,,0,23.88,,,,1,2024-12-31
267200483000272022-2100,26720048300027,32,2023-01-04,48.0,,0,23.88,,,,1,2024-12-31
267200483000432022-2000,26720048300043,32,2023-01-04,48.0,,0,23.88,,,,1,2024-12-31
24440055200026202285840700,24440055200026,32,2022-01-10,20.0,,0,35.68,,,,1,2024-12-31
24440055200026202287992301,24440055200026,32,2022-07-06,48.0,,0,29.86,,,,1,2024-12-31
24440055200026202391405000,24440055200026,32,2023-01-03,22.0,,0,23.92,,,,1,2024-12-31
2172009550001120230500,21720095500011,72,2022-12-29,60.0,,0,24.08,,,,1,2024-12-31
21720264700012202322SAB06LT100,21720264700012,32,2022-12-28,48.0,,0,24.11,,,,1,2024-12-31
20006786600018201963386300,20006786600018,32,2019-05-06,36.0,,0,67.87,,,,1,2024-12-31
20006786600018202180493800,20006786600018,32,2021-07-28,19.0,,0,41.13,,,,1,2024-12-31
200067866000182022202201000,20006786600018,32,2022-12-22,60.0,,0,24.31,,,,1,2024-12-31
20006786600018202070311000,20006786600018,48,2020-02-27,60.0,,0,58.11,,,,1,2024-12-31
20006786600018202290204600,20006786600018,48,2022-10-11,12.0,,0,26.68,,,,1,2024-12-31
20006786600018202391049800,20006786600018,48,2022-12-22,60.0,,0,24.31,,,,1,2024-12-31
28490001600023163956330000,28490001600023,72,2021-12-02,36.0,,0,36.96,,,,1,2024-12-31
28490001600023167481783300,28490001600023,72,2022-12-22,38.0,,0,24.31,,,,1,2024-12-31
2172013260001420230300,21720132600014,32,2022-12-20,24.0,,0,24.38,,,,1,2024-12-31
1949097010030320222022S2185200,19490970100303,72,2022-12-09,60.0,,0,24.74,,,,1,2024-12-31
22490001900015164396370500,22490001900015,48,2022-02-04,59.0,,0,34.86,,,,1,2024-12-31
22490001900015166757661000,22490001900015,48,2022-11-04,65.0,,0,25.89,,,,1,2024-12-31
22490001900015167101887942900,22490001900015,48,2022-12-08,48.0,,0,24.77,,,,1,2024-12-31
20005433600017201966827600,20005433600017,48,2019-05-13,48.0,,0,67.64,,,,1,2024-12-31
20005433600017202290882400,20005433600017,48,2022-12-06,6.0,,0,24.84,,,,1,2024-12-31
130012321000502022003FCS00,13001232100050,72,2022-11-29,24.0,,0,25.07,,,,1,2024-12-31
20007186800158202222CC01200,20007186800158,48,2022-11-29,60.0,,0,25.07,,,,1,2024-12-31
1300085350001020222022S1930800,13000853500010,72,2022-11-24,60.0,,0,25.23,,,,1,2024-12-31
200071678000112019C1808900,20007167800011,48,2019-01-03,48.0,,0,71.91,,,,1,2024-12-31
200071678000112019C1912800,20007167800011,48,2019-12-13,36.0,200071678000112022C2206100,1,35.38,35.38,0.6,0.689,0,
200071678000112019C1808901,20007167800011,48,2020-02-12,24.0,200071678000112019C1808903,1,23.03,23.03,1.0,0.951,0,
200071678000112019C1808902,20007167800011,48,2021-01-05,24.0,,0,47.83,,,,1,2024-12-31
200071678000112019C1808903,20007167800011,48,2022-01-13,36.0,,0,35.58,,,,1,2024-12-31
200071678000112022C2206100,20007167800011,48,2022-11-24,36.0,,0,25.23,,,,1,2024-12-31
225300011004862022022500,22530001100486,72,2022-11-21,5.0,,0,25.33,,,,1,2024-12-31
225300011004862022022501,22530001100486,72,2022-11-21,5.0,,0,25.33,,,,1,2024-12-31
225300011004862022022502,22530001100486,72,2022-11-21,5.0,,0,25.33,,,,1,2024-12-31
2144015800001120210200,21440158000011,32,2021-06-25,48.0,,0,42.21,,,,1,2024-12-31
2144015800001120220603,21440158000011,32,2022-03-09,12.0,,0,33.77,,,,1,2024-12-31
2144015800001120222300,21440158000011,32,2022-11-17,48.0,,0,25.46,,,,1,2024-12-31
2000424890001920222022036MP000,20004248900019,48,2022-11-15,48.0,,0,25.53,,,,1,2024-12-31
200058899000102019vM93oN1Cfc00,20005889900010,32,2020-03-18,3.0,,0,57.46,,,,1,2024-12-31
20005889900010202238lMN-11bz00,20005889900010,32,2022-11-14,48.0,,0,25.56,,,,1,2024-12-31
174400002000542020180006217100,17440000200054,48,2020-11-23,24.0,,0,49.24,,,,1,2024-12-31
174400002000542022170011704200,17440000200054,48,2022-10-27,48.0,,0,26.15,,,,1,2024-12-31
200033298000152022037000000000,20003329800015,48,2022-10-26,16.0,,0,26.18,,,,1,2024-12-31
38105376800028202284369900,38105376800028,48,2021-11-08,8.0,,0,37.75,,,,1,2024-12-31
381053768000282022M2200700,38105376800028,48,2022-10-24,48.0,,0,26.25,,,,1,2024-12-31
248500530001132022yz1x10000000,24850053000113,32,2022-10-21,48.0,,0,26.35,,,,1,2024-12-31
288500010000132020MCP20020200,28850001000013,72,2020-06-11,120.0,,0,54.66,,,,1,2024-12-31
288500010000132020MSP20020100,28850001000013,72,2020-06-11,48.0,,0,54.66,,,,1,2024-12-31
288500010000132020MSP200300,28850001000013,72,2020-11-18,48.0,,0,49.41,,,,1,2024-12-31
288500010000132021MA210100,28850001000013,72,2021-05-12,12.0,,0,43.66,,,,1,2024-12-31
288500010000132022MSP210401,28850001000013,72,2021-12-17,12.0,288500010000132022MSP220802,1,9.79,9.79,0.556,0.578,0,
288500010000132022MSP210402,28850001000013,72,2021-12-17,12.0,288500010000132022MSP220802,1,9.79,9.79,0.5,0.539,0,
288500010000132022MSP210300,28850001000013,72,2021-12-28,12.0,,0,36.1,,,,1,2024-12-31
288500010000132022MSP220300,28850001000013,72,2022-04-29,48.0,,0,32.1,,,,1,2024-12-31
288500010000132022MSP220802,28850001000013,72,2022-10-11,12.0,,0,26.68,,,,1,2024-12-31
21490180300012168085699207600,21490180300012,32,2022-10-03,12.0,,0,26.94,,,,1,2024-12-31
28490001600023166479630800,28490001600023,35,2022-10-03,48.0,,0,26.94,,,,1,2024-12-31
28490001600023166479630900,28490001600023,35,2022-10-03,48.0,,0,26.94,,,,1,2024-12-31
20007326000016202253PIAJ000000,20007326000016,32,2022-09-29,12.0,,0,27.07,,,,1,2024-12-31
21440035000010202100716IN00,21440035000010,48,2021-11-26,60.0,,0,37.16,,,,1,2024-12-31
21440035000010202100733EN00,21440035000010,48,2021-11-29,57.0,,0,37.06,,,,1,2024-12-31
21440035000010202200783IN00,21440035000010,48,2022-09-27,48.0,,0,27.14,,,,1,2024-12-31
248500662000152022537000000000,24850066200015,32,2022-09-27,48.0,,0,27.14,,,,1,2024-12-31
790020010000192018Mb1dKBuAy500,79002001000019,72,2019-03-20,12.0,,0,69.42,,,,1,2024-12-31
790020010000192018SAOhj82Q4s00,79002001000019,72,2019-03-20,12.0,,0,69.42,,,,1,2024-12-31
790020010000192018nmOcXrAIno00,79002001000019,72,2019-06-12,12.0,,0,66.66,,,,1,2024-12-31
790020010000192021xJvxJVrute00,79002001000019,72,2021-02-26,48.0,,0,46.12,,,,1,2024-12-31
790020010000192021AVesPkuL-400,79002001000019,72,2021-12-08,48.0,,0,36.76,,,,1,2024-12-31
790020010000192021wV_WQCJa9D00,79002001000019,72,2021-12-08,48.0,,0,36.76,,,,1,2024-12-31
790020010000192021o8T1T_iZum00,79002001000019,72,2021-12-23,12.0,,0,36.27,,,,1,2024-12-31
7900200100001920224sGIGRN1N700,79002001000019,72,2022-04-27,12.0,,0,32.16,,,,1,2024-12-31
790020010000192022AeVmbU8HcV00,79002001000019,72,2022-09-26,12.0,,0,27.17,,,,1,2024-12-31
130006109000572022151150669500,13000610900057,72,2022-09-20,26.0,,0,27.37,,,,1,2024-12-31
2649000360001520182018F0008500,26490003600015,48,2018-11-16,48.0,2649000360001520222022F1590600,1,45.89,45.89,0.333,0.428,0,
2649000360001520182018F0009900,26490003600015,48,2018-12-11,48.0,,0,72.67,,,,1,2024-12-31
2649000360001520192018F0087700,26490003600015,48,2019-01-01,48.0,2649000360001520222022F1590600,1,44.38,44.38,0.5,0.469,0,
2649000360001520202020F0672200,26490003600015,48,2020-05-14,48.0,,0,55.58,,,,1,2024-12-31
2649000360001520212021S1733500,26490003600015,48,2021-04-16,48.0,,0,44.51,,,,1,2024-12-31
2649000360001520222022F1590600,26490003600015,48,2022-09-13,48.0,,0,27.6,,,,1,2024-12-31
31468496000045201919SEE218400,31468496000045,32,2019-07-22,48.0,,0,65.34,,,,1,2024-12-31
31468496000045202120MA829600,31468496000045,32,2021-04-27,96.0,,0,44.15,,,,1,2024-12-31
31468496000045202222C0205300,31468496000045,32,2022-09-13,60.0,,0,27.6,,,,1,2024-12-31
5151637490001020222022F1555900,51516374900010,32,2022-07-26,6.0,5151637490001020222022F1535800,1,1.45,1.45,1.0,0.772,0,
5151637490001020222022F1535800,51516374900010,32,2022-09-08,4.0,,0,27.76,,,,1,2024-12-31
2172021670005220222022AMGTL100,21720216700052,32,2022-09-06,7.0,,0,27.83,,,,1,2024-12-31
38105376800028202072553000,38105376800028,72,2020-07-13,48.0,,0,53.61,,,,1,2024-12-31
38105376800028202072552900,38105376800028,72,2020-07-15,48.0,,0,53.55,,,,1,2024-12-31
38105376800028202290538100,38105376800028,72,2022-09-01,12.0,,0,27.99,,,,1,2024-12-31
24440045300035202289404300,24440045300035,72,2022-08-23,60.0,,0,28.29,,,,1,2024-12-31
867801334000632022FCSSERVEUR00,86780133400063,72,2022-08-08,60.0,,0,28.78,,,,1,2024-12-31
1944010060001120192019F2536500,19440100600011,48,2019-12-17,12.0,,0,60.48,,,,1,2024-12-31
1944010060001120222022F1318100,19440100600011,48,2022-08-03,8.0,,0,28.94,,,,1,2024-12-31
218500189000122022qtorm0000000,21850018900012,72,2022-08-03,6.0,,0,28.94,,,,1,2024-12-31
214900995000172019V1903800,21490099500017,32,2019-07-05,48.0,,0,65.9,,,,1,2024-12-31
214900995000172019V1902400,21490099500017,32,2019-07-08,48.0,,0,65.8,,,,1,2024-12-31
214900995000172019V1902401,21490099500017,32,2021-07-05,36.0,,0,41.89,,,,1,2024-12-31
214900995000172019V1902402,21490099500017,32,2022-07-28,48.0,,0,29.14,,,,1,2024-12-31
200083228000112022ASG17100,20008322800011,72,2022-07-25,36.0,,0,29.24,,,,1,2024-12-31
244900015000452022A22211E00,24490001500045,35,2022-07-12,3.0,,0,29.66,,,,1,2024-12-31
244900015000452022A22211E01,24490001500045,35,2022-07-12,3.0,,0,29.66,,,,1,2024-12-31
214401093000152022F00027,21440109300015,35,2022-03-31,48.0,,0,33.05,,,,1,2024-12-31
214401093000152022F00036,21440109300015,35,2022-07-11,61.0,,0,29.7,,,,1,2024-12-31
21720067400042202302LOT00,21720067400042,32,2022-07-06,3.0,,0,29.86,,,,1,2024-12-31
218502227000182022005000000000,21850222700018,32,2022-07-06,42.0,,0,29.86,,,,1,2024-12-31
200072726000172022M22N12L0200,20007272600017,32,2022-06-30,48.0,,0,30.06,,,,1,2024-12-31
200072726000172022M22N12L0200,20007272600017,32,2022-06-30,48.0,,0,30.06,,,,1,2024-12-31
200072726000172022M22N12L0200,20007272600017,32,2022-06-30,48.0,,0,30.06,,,,1,2024-12-31
200072726000172022M22N12L0200,20007272600017,32,2022-06-30,48.0,,0,30.06,,,,1,2024-12-31
200072726000172022M22N12L200,20007272600017,32,2022-06-30,48.0,,0,30.06,,,,1,2024-12-31
21720058300011202204000,21720058300011,72,2022-06-30,48.0,,0,30.06,,,,1,2024-12-31
214400475000152019ItZMWmexAU00,21440047500015,72,2019-04-15,21.0,,0,68.56,,,,1,2024-12-31
214400475000152019RL8-g84uMy00,21440047500015,72,2019-07-01,15.0,,0,66.03,,,,1,2024-12-31
214400475000152019C837pa59qJ00,21440047500015,72,2020-01-08,60.0,,0,59.76,,,,1,2024-12-31
214400475000152020RTkujsYneC00,21440047500015,72,2020-06-02,6.0,,0,54.96,,,,1,2024-12-31
21440047500015202120212300,21440047500015,72,2021-10-22,4.0,,0,38.3,,,,1,2024-12-31
214400475000152022jwpb0PzmRB00,21440047500015,72,2022-06-28,4.0,,0,30.12,,,,1,2024-12-31
214902231001482022FR111SI00700,21490223100148,48,2022-06-17,96.0,,0,30.49,,,,1,2024-12-31
24850062100011202222CC00500100,24850062100011,32,2022-06-16,24.0,,0,30.52,,,,1,2024-12-31
21440015200051202391710800,21440015200051,72,2022-06-15,6.0,,0,30.55,,,,1,2024-12-31
284400017000182020fhauXIkXWC00,28440001700018,48,2020-07-24,48.0,,0,53.25,,,,1,2024-12-31
284400017000182021WmwQmBH_yI00,28440001700018,48,2021-06-11,24.0,,0,42.67,,,,1,2024-12-31
284400017000182021X1IJx9jf-b00,28440001700018,48,2021-06-11,48.0,,0,42.67,,,,1,2024-12-31
284400017000182021zPpuotGc9n00,28440001700018,48,2021-06-23,48.0,,0,42.28,,,,1,2024-12-31
284400017000182022zqSxm66ouL00,28440001700018,48,2022-04-19,12.0,,0,32.42,,,,1,2024-12-31
284400017000182022rcAtdVe-xs00,28440001700018,48,2022-06-14,48.0,,0,30.58,,,,1,2024-12-31
284400017000182018UjSJ6fA4AB00,28440001700018,35,2019-01-03,12.0,,0,71.91,,,,1,2024-12-31
284400017000182018o0n0DV0FPH00,28440001700018,35,2019-03-15,24.0,,0,69.58,,,,1,2024-12-31
284400017000182019dsc1DkbYyK00,28440001700018,35,2019-12-04,48.0,,0,60.91,,,,1,2024-12-31
284400017000182020ibzuuL7gBD00,28440001700018,35,2020-10-07,24.0,,0,50.79,,,,1,2024-12-31
284400017000182020wHbT1qAIud00,28440001700018,35,2020-10-15,48.0,,0,50.53,,,,1,2024-12-31
284400017000182020S-JGlD3fLm00,28440001700018,35,2020-12-11,48.0,,0,48.65,,,,1,2024-12-31
284400017000182022u4m0-53xVn00,28440001700018,35,2022-06-14,12.0,,0,30.58,,,,1,2024-12-31
200082477000152020030900,20008247700015,48,2020-06-02,36.0,,0,54.96,,,,1,2024-12-31
20008247700015202222SER0200,20008247700015,48,2022-06-13,58.0,,0,30.62,,,,1,2024-12-31
20008247700015202222SER0200000,20008247700015,48,2022-06-13,58.0,,0,30.62,,,,1,2024-12-31
535104756000152022Dg5Ct9uC9D00,53510475600015,72,2022-06-06,48.0,,0,30.85,,,,1,2024-12-31
