src_idweb,src_buyer_key,src_cpv,src_contract_start,src_duration_months,src_objet,cand_idweb,cand_contract_start,cand_cpv,cand_objet,gap_months,buyer_match_score,cpv_match_score,cpv_used_in_score,text_similarity_score,temporal_proximity_score,composite_score
17-73536,NAME:nantes metropole,48000000.0,2017-10-26,60.0,acquisition et mise en oeuvre d'une solution logicielle de géolocalisation des collectes des déchets embarquée dans les véhicules des opérateurs publics de collecte (nantes et régie du sud-ouest).,22-142509,2022-10-24,48000000.0,"Accord cadre relatif à l'acquisition, l'hébergement et la maintenance d'un logiciel de gestion des collections végétales pour le compte du groupement de commandes informatiques",59.92,1.0,1.0,True,0.4953,0.9869,0.7955
17-73536,NAME:nantes metropole,48000000.0,2017-10-26,60.0,acquisition et mise en oeuvre d'une solution logicielle de géolocalisation des collectes des déchets embarquée dans les véhicules des opérateurs publics de collecte (nantes et régie du sud-ouest).,22-153504,2022-11-20,48000000.0,"acquisition et mise en oeuvre d'une solution intégrée de préparation et de suivi des assemblées de nantes métropole, ville de nantes et ccas",60.81,1.0,1.0,True,0.5489,0.8653,0.7926
17-73536,NAME:nantes metropole,48000000.0,2017-10-26,60.0,acquisition et mise en oeuvre d'une solution logicielle de géolocalisation des collectes des déchets embarquée dans les véhicules des opérateurs publics de collecte (nantes et régie du sud-ouest).,22-154717,2022-11-23,48000000.0,acquisition et mise en oeuvre d'une solution logicielle de gestion électronique du courrier,60.91,1.0,1.0,True,0.3746,0.8489,0.7196
17-73536,NAME:nantes metropole,48000000.0,2017-10-26,60.0,acquisition et mise en oeuvre d'une solution logicielle de géolocalisation des collectes des déchets embarquée dans les véhicules des opérateurs publics de collecte (nantes et régie du sud-ouest).,22-156333,2022-11-24,72243000.0,mission de programmation et d'assistance a maitrise d'ouvrage pour la mise en place et le suivi d'un marche global de performance projet de construction d'un parking public sur l'ile de nantes bd simo,60.94,1.0,0.0,True,0.5248,0.8434,0.5286
17-73536,NAME:nantes metropole,48000000.0,2017-10-26,60.0,acquisition et mise en oeuvre d'une solution logicielle de géolocalisation des collectes des déchets embarquée dans les véhicules des opérateurs publics de collecte (nantes et régie du sud-ouest).,22-157410,2022-12-03,72227000.0,"prestations de conseil, d'assistance, d'intégration et d'infogérance autour de la mise en place d'un sae sous l'ecosystème vitam",61.24,1.0,0.0,True,0.3543,0.7941,0.4506
17-73536,NAME:nantes metropole,48000000.0,2017-10-26,60.0,acquisition et mise en oeuvre d'une solution logicielle de géolocalisation des collectes des déchets embarquée dans les véhicules des opérateurs publics de collecte (nantes et régie du sud-ouest).,22-165917,2022-12-18,72000000.0,tierce maintenance applicative et herbegement de l'intranet naonantes,61.73,1.0,0.0,True,0.3336,0.712,0.4258
17-73536,NAME:nantes metropole,48000000.0,2017-10-26,60.0,acquisition et mise en oeuvre d'une solution logicielle de géolocalisation des collectes des déchets embarquée dans les véhicules des opérateurs publics de collecte (nantes et régie du sud-ouest).,22-94454,2023-02-03,72242000.0,Maintenance des modèles de simulation multimodale des déplacements et de transport de marchandises de Nantes Métropole,63.27,1.0,0.0,True,0.5135,0.4547,0.4464
17-73536,NAME:nantes metropole,48000000.0,2017-10-26,60.0,acquisition et mise en oeuvre d'une solution logicielle de géolocalisation des collectes des déchets embarquée dans les véhicules des opérateurs publics de collecte (nantes et régie du sud-ouest).,23-34854,2023-03-15,72150000.0,prestations d'auit de sécurité des systèmes d'information,64.59,1.0,0.0,True,0.4209,0.2357,0.3655
17-73536,NAME:nantes metropole,48000000.0,2017-10-26,60.0,acquisition et mise en oeuvre d'une solution logicielle de géolocalisation des collectes des déchets embarquée dans les véhicules des opérateurs publics de collecte (nantes et régie du sud-ouest).,23-34705,2023-03-17,72267000.0,"maintenance, hébergement et évolutions de la solution de billetterie et de réservation d'atelier des établissements culturels de nantes métropole et de la ville de nantes et prestations associées",64.65,1.0,0.0,True,0.4206,0.2247,0.3632
17-73536,NAME:nantes metropole,48000000.0,2017-10-26,60.0,acquisition et mise en oeuvre d'une solution logicielle de géolocalisation des collectes des déchets embarquée dans les véhicules des opérateurs publics de collecte (nantes et régie du sud-ouest).,23-38908,2023-03-26,30200000.0,"fourniture, maintenance et économie circulaire de l'environnement postes de travail informatiques neufs et reconditionnés (ordinateurs, équipements connectes, logiciels bureautiques) pour les besoins",64.95,1.0,0.0,True,0.3649,0.1754,0.331
17-73536,NAME:nantes metropole,48000000.0,2017-10-26,60.0,acquisition et mise en oeuvre d'une solution logicielle de géolocalisation des collectes des déchets embarquée dans les véhicules des opérateurs publics de collecte (nantes et régie du sud-ouest).,23-44441,2023-04-06,44512000.0,"Fourniture d'outillages techniques et consommables divers pour répondre aux besoins du groupement de commande constitué de la ville de Nantes, de son c.c.a.s. et Nantes Metropole",65.31,1.0,0.0,True,0.6136,0.1152,0.4185
17-76616,NAME:nantes metropole,72250000.0,2017-06-03,48.0,"tierce maintenance applicative sur géonantes, portail géographique intranet, extranet et internet de nantes métropole (maintien en conditions opérationnelles et évolutions)",21-7561,2021-01-18,72227000.0,prestations d'expertises et d'assistance informatique sur leslogiciels composant la solution de gestion des identités pour lecompte de nantes métropole et de la ville de nantes,43.53,1.0,0.4,True,0.3493,0.2547,0.4406
17-76616,NAME:nantes metropole,72250000.0,2017-06-03,48.0,"tierce maintenance applicative sur géonantes, portail géographique intranet, extranet et internet de nantes métropole (maintien en conditions opérationnelles et évolutions)",21-48340,2021-04-15,32400000.0,"Acquisition et maintenance de matériels actifs, d'éléments de connectique réseau, de logiciels et d'autocommutateurs téléphoniques en réseau et prestations associées",46.39,1.0,0.0,True,0.3724,0.7311,0.4452
17-76616,NAME:nantes metropole,72250000.0,2017-06-03,48.0,"tierce maintenance applicative sur géonantes, portail géographique intranet, extranet et internet de nantes métropole (maintien en conditions opérationnelles et évolutions)",21-13474,2021-05-12,72260000.0,maintenance et l'acquisition de licences et progiciels systèmes,47.27,1.0,0.4,True,0.2434,0.8789,0.5231
17-76616,NAME:nantes metropole,72250000.0,2017-06-03,48.0,"tierce maintenance applicative sur géonantes, portail géographique intranet, extranet et internet de nantes métropole (maintien en conditions opérationnelles et évolutions)",21-76081,2021-06-04,72000000.0,maintenance et évolutions de cartoquartiers - site internet dedonnées contributives sur la transition écologique,48.03,1.0,0.2,True,0.5046,0.9952,0.6009
17-76616,NAME:nantes metropole,72250000.0,2017-06-03,48.0,"tierce maintenance applicative sur géonantes, portail géographique intranet, extranet et internet de nantes métropole (maintien en conditions opérationnelles et évolutions)",21-76634,2021-06-07,32321200.0,maintenance et évolution de la solution d'affichage dynamique(plugncast) pour le compte du groupement de commandesinformatiques (nantes métropole - ville de nantes),48.13,1.0,0.0,True,0.5615,0.9788,0.5704
17-76616,NAME:nantes metropole,72250000.0,2017-06-03,48.0,"tierce maintenance applicative sur géonantes, portail géographique intranet, extranet et internet de nantes métropole (maintien en conditions opérationnelles et évolutions)",21-85552,2021-06-22,72212900.0,"Assistance à maîtrise d'ouvrage pour la création d'un outil de collecte, structuration et visualisation de données observatoire territorial de la rse et du développement durable pour nantes métropole.",48.62,1.0,0.4,True,0.3303,0.8966,0.5614
17-76616,NAME:nantes metropole,72250000.0,2017-06-03,48.0,"tierce maintenance applicative sur géonantes, portail géographique intranet, extranet et internet de nantes métropole (maintien en conditions opérationnelles et évolutions)",21-85842,2021-06-25,72253000.0,prestations de renfort du support utilisateurs.,48.72,1.0,0.6,True,0.329,0.8802,0.6076
17-76616,NAME:nantes metropole,72250000.0,2017-06-03,48.0,"tierce maintenance applicative sur géonantes, portail géographique intranet, extranet et internet de nantes métropole (maintien en conditions opérationnelles et évolutions)",21-96114,2021-07-15,48326100.0,prestations de conception et d'exploitation de maquettes numériques 3d de la métropole nantaise à des fins de communication pour le compte du groupement de commandes,49.38,1.0,0.0,True,0.4067,0.7707,0.4668
17-76616,NAME:nantes metropole,72250000.0,2017-06-03,48.0,"tierce maintenance applicative sur géonantes, portail géographique intranet, extranet et internet de nantes métropole (maintien en conditions opérationnelles et évolutions)",21-97876,2021-07-15,48000000.0,prestations d'installations et de maintien en conditions opérationnelles et de sécurité d'infrastructures informatiques,49.38,1.0,0.0,True,0.5986,0.7707,0.5436
17-76616,NAME:nantes metropole,72250000.0,2017-06-03,48.0,"tierce maintenance applicative sur géonantes, portail géographique intranet, extranet et internet de nantes métropole (maintien en conditions opérationnelles et évolutions)",21-143183,2021-10-25,48000000.0,maintenance et extension du parc de logiciel qlik pour le compte de nantes métropole,52.73,1.0,0.0,True,0.4952,0.2122,0.3905
17-76616,NAME:nantes metropole,72250000.0,2017-06-03,48.0,"tierce maintenance applicative sur géonantes, portail géographique intranet, extranet et internet de nantes métropole (maintien en conditions opérationnelles et évolutions)",21-150402,2021-11-14,48326100.0,prestations d'acquisitions des données patrimoniales viaires et des mises à jour du système d'information géographique sur le territoire de nantes métropole,53.38,1.0,0.0,True,0.3733,0.1027,0.3199
17-68985,NAME:nantes metropole,48822000.0,2017-10-16,48.0,"acquisition de matériels (serveurs, baies de stockage et accesoires) et prestations associées",21-13474,2021-05-12,72260000.0,maintenance et l'acquisition de licences et progiciels systèmes,42.84,1.0,0.0,True,0.4846,0.1397,0.3718
17-68985,NAME:nantes metropole,48822000.0,2017-10-16,48.0,"acquisition de matériels (serveurs, baies de stockage et accesoires) et prestations associées",21-76081,2021-06-04,72000000.0,maintenance et évolutions de cartoquartiers - site internet dedonnées contributives sur la transition écologique,43.59,1.0,0.0,True,0.2654,0.2657,0.3093
17-68985,NAME:nantes metropole,48822000.0,2017-10-16,48.0,"acquisition de matériels (serveurs, baies de stockage et accesoires) et prestations associées",21-76634,2021-06-07,32321200.0,maintenance et évolution de la solution d'affichage dynamique(plugncast) pour le compte du groupement de commandesinformatiques (nantes métropole - ville de nantes),43.69,1.0,0.0,True,0.3536,0.2821,0.3479
17-68985,NAME:nantes metropole,48822000.0,2017-10-16,48.0,"acquisition de matériels (serveurs, baies de stockage et accesoires) et prestations associées",21-78352,2021-06-09,48000000.0,"acquisition, maintenance et hébergement d'un système de contrôle de température dans les unités de production de repas de nantes et de son ccas : solution logicielle,matériels et prestations associés",43.76,1.0,0.2,True,0.3604,0.293,0.4028
17-68985,NAME:nantes metropole,48822000.0,2017-10-16,48.0,"acquisition de matériels (serveurs, baies de stockage et accesoires) et prestations associées",21-85552,2021-06-22,72212900.0,"Assistance à maîtrise d'ouvrage pour la création d'un outil de collecte, structuration et visualisation de données observatoire territorial de la rse et du développement durable pour nantes métropole.",44.19,1.0,0.0,True,0.3056,0.3642,0.3451
17-68985,NAME:nantes metropole,48822000.0,2017-10-16,48.0,"acquisition de matériels (serveurs, baies de stockage et accesoires) et prestations associées",21-85842,2021-06-25,72253000.0,prestations de renfort du support utilisateurs.,44.28,1.0,0.0,True,0.4506,0.3806,0.4063
17-68985,NAME:nantes metropole,48822000.0,2017-10-16,48.0,"acquisition de matériels (serveurs, baies de stockage et accesoires) et prestations associées",21-96114,2021-07-15,48326100.0,prestations de conception et d'exploitation de maquettes numériques 3d de la métropole nantaise à des fins de communication pour le compte du groupement de commandes,44.94,1.0,0.2,True,0.2918,0.4901,0.4147
17-68985,NAME:nantes metropole,48822000.0,2017-10-16,48.0,"acquisition de matériels (serveurs, baies de stockage et accesoires) et prestations associées",21-97876,2021-07-15,48000000.0,prestations d'installations et de maintien en conditions opérationnelles et de sécurité d'infrastructures informatiques,44.94,1.0,0.2,True,0.5169,0.4901,0.5048
17-68985,NAME:nantes metropole,48822000.0,2017-10-16,48.0,"acquisition de matériels (serveurs, baies de stockage et accesoires) et prestations associées",21-143183,2021-10-25,48000000.0,maintenance et extension du parc de logiciel qlik pour le compte de nantes métropole,48.29,1.0,0.2,True,0.2816,0.9514,0.5029
17-68985,NAME:nantes metropole,48822000.0,2017-10-16,48.0,"acquisition de matériels (serveurs, baies de stockage et accesoires) et prestations associées",21-150402,2021-11-14,48326100.0,prestations d'acquisitions des données patrimoniales viaires et des mises à jour du système d'information géographique sur le territoire de nantes métropole,48.95,1.0,0.2,True,0.4645,0.8419,0.5542
17-68985,NAME:nantes metropole,48822000.0,2017-10-16,48.0,"acquisition de matériels (serveurs, baies de stockage et accesoires) et prestations associées",21-163822,2021-12-16,32323500.0,"gestion du trafic et vidéo-protection fourniture, pose, prestations de service et maintenance, des caméras et supports.",50.0,1.0,0.0,True,0.439,0.6667,0.4589
