contract_id,buyer_key,cpv_div2,category_label,contract_start,declared_duration_months,dur_was_imputed,estimated_end_date,event,renewal_contract_id,observed_duration_months,composite_score,text_similarity,cpv_match_score,cpv_used_in_score,temporal_score,start_date_source,link_method,type_procedure,type_marche,flag_amount_zero,flag_amount_tiny,flag_amount_ceiling,amount_clean,best_composite_score,second_best_composite_score,score_margin,n_candidates_for_source,single_candidate_match,high_confidence_strict
BOAMP:20-114106,SIREN:194909701,72.0,IT Services & Consulting,2020-09-19,36.0,False,2023-09-19,1,BOAMP:22-150817,30.29,0.3576,0.4949,0.0,True,0.0482,publication_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.3576,,,1,True,False
BOAMP:20-114714,SIREN:935367433,72.0,IT Maintenance & Support,2021-02-01,12.0,False,2022-02-01,0,,46.94,,,,,,attribution_award_date,none,OUVERT,SERVICES,0,0,0,,,,,0,False,False
BOAMP:20-115241,NAME:le mans,48.0,Software & Applications,2021-02-08,12.0,False,2022-02-08,1,BOAMP:21-139293,12.98,0.5112,0.3595,0.2,True,0.8373,attribution_award_date,sentence_transformers,OUVERT,FOURNITURES,0,0,0,,0.5112,0.4436,0.0676,5,False,False
BOAMP:20-117677,SIREN:935367433,30.0,IT Hardware & Equipment,2021-01-19,12.0,False,2022-01-19,0,,47.37,,,,,,attribution_award_date,none,OUVERT,FOURNITURES,0,0,0,,,,,0,False,False
BOAMP:20-118247,SIREN:214401622,72.0,Cybersecurity,2020-12-16,24.0,False,2022-12-16,0,,48.49,,,,,,attribution_award_date,none,OUVERT,SERVICES,0,0,0,,,,,0,False,False
BOAMP:20-119807,SIREN:200071876,,IT Maintenance & Support,2020-10-01,36.0,False,2023-10-01,1,BOAMP:24-25465,40.97,0.3855,0.2617,,False,0.1724,publication_date,sentence_transformers,PROCEDURE_ADAPTE,FOURNITURES,0,0,0,,0.3855,0.3476,0.03789999999999999,2,False,False
BOAMP:20-120399,SIREN:194909701,90.0,Unknown,2021-02-02,36.0,False,2024-02-02,1,BOAMP:24-65191,40.08,0.3004,0.2159,0.0,True,0.3202,attribution_award_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.3004,,,1,True,False
BOAMP:20-120545,SIREN:130001704,32.0,Telecom & Networks,2020-12-03,12.0,False,2021-12-03,0,,48.92,,,,,,attribution_award_date,none,OUVERT,FOURNITURES,0,0,0,300000.0,,,,0,False,False
BOAMP:20-124045,SIREN:234400034,72.0,Cybersecurity,2021-02-02,24.0,False,2023-02-02,1,BOAMP:23-69310,27.56,0.4543,0.3075,0.4,True,0.4063,attribution_award_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.4543,0.437,0.017299999999999982,11,False,False
BOAMP:20-125567,SIREN:234400034,48.0,Cloud & Infrastructure,2021-02-26,12.0,False,2022-02-26,1,BOAMP:21-67771,7.36,0.692,0.6166,1.0,True,0.2265,attribution_award_date,sentence_transformers,OUVERT,FOURNITURES,0,0,0,,0.692,0.5919,0.10009999999999997,15,False,False
BOAMP:20-133527,SIREN:228500013,72.0,IT Services & Consulting,2021-03-01,24.0,False,2023-03-01,1,BOAMP:22-166698,21.58,0.7549,0.7137,0.8,True,0.5972,attribution_award_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.7549,0.5977,0.1572,4,False,True
BOAMP:20-137453,SIREN:200069474,,Data & AI,2020-11-09,4.0,False,2021-03-10,0,,49.7,,,,,,publication_date,none,PROCEDURE_ADAPTE,FOURNITURES,0,0,0,,,,,0,False,False
BOAMP:20-138135,SIREN:234400034,32.0,Telecom & Networks,2021-02-10,12.0,False,2022-02-10,1,BOAMP:21-116891,11.04,0.5509,0.5825,0.0,True,0.8397,attribution_award_date,sentence_transformers,OUVERT,FOURNITURES,0,0,0,,0.5509,0.5432,0.007699999999999929,14,False,False
BOAMP:20-142134,NAME:nantes metropole,32.0,Telecom & Networks,2020-11-20,5.5,False,2021-05-06,1,BOAMP:21-76634,6.54,0.512,0.2414,0.4,True,0.8271,publication_date,sentence_transformers,PROCEDURE_ADAPTE,TRAVAUX,0,0,0,,0.512,0.4457,0.06630000000000003,7,False,False
BOAMP:20-142015,SIREN:234400034,72.0,IT Services & Consulting,2020-11-21,36.0,False,2023-11-21,1,BOAMP:23-134735,34.23,0.7153,0.4356,1.0,True,0.7052,publication_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.7153,0.5015,0.2138000000000001,8,False,True
BOAMP:20-143091,SIREN:130029747,38.0,Unknown,2021-04-27,12.0,False,2022-04-27,0,,44.15,,,,,,attribution_award_date,none,OUVERT,FOURNITURES,0,0,0,,,,,0,False,False
BOAMP:20-148013,SIREN:935367433,45.0,Data & AI,2020-12-05,22.0,False,2022-10-05,0,,48.85,,,,,,publication_date,none,OUVERT,TRAVAUX,0,0,0,,,,,0,False,False
BOAMP:20-149977,NAME:cte cnes du pays de chateau de gontier,64.0,Digital Workplace & Collaboration,2020-12-11,24.0,False,2022-12-11,0,,48.65,,,,,,publication_date,none,OUVERT,SERVICES,0,0,0,,,,,0,False,False
BOAMP:20-154115,SIREN:576150270,34.0,Cybersecurity,2021-02-11,3.0,False,2021-05-13,0,,46.62,,,,,,attribution_award_date,none,OUVERT,FOURNITURES,0,0,0,,,,,0,False,False
BOAMP:20-155284,SIREN:234400034,79.0,Unknown,2020-12-20,12.0,False,2021-12-20,1,BOAMP:21-130956,12.06,0.5644,0.4158,0.2,True,0.9906,publication_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.5644,0.4973,0.06709999999999999,11,False,False
BOAMP:20-155309,SIREN:228500013,72.0,IT Services & Consulting,2021-03-11,24.0,False,2023-03-11,1,BOAMP:22-166698,21.25,0.7876,0.8228,0.8,True,0.5425,attribution_award_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.7876,0.6105,0.17709999999999992,4,False,True
BOAMP:21-11209,SIREN:180043010,72.0,IT Services & Consulting,2021-01-25,5.0,False,2021-06-26,0,,47.17,,,,,,publication_date,none,PROCEDURE_ADAPTE,SERVICES,0,0,0,138500.0,,,,0,False,False
BOAMP:21-12643,NAME:sec gal pour l adm min interieur ouest,45.0,Telecom & Networks,2021-01-27,6.0,False,2021-07-28,0,,47.11,,,,,,publication_date,none,PROCEDURE_ADAPTE,TRAVAUX,0,0,0,,,,,0,False,False
BOAMP:21-16407,NAME:communaute d agglomeration du niortais,72.0,IT Services & Consulting,2021-02-04,12.0,False,2022-02-04,0,,46.85,,,,,,publication_date,none,PROCEDURE_ADAPTE,SERVICES,0,0,0,,,,,0,False,False
BOAMP:21-16505,SIREN:234400034,72.0,Cybersecurity,2021-05-10,12.0,False,2022-05-10,1,BOAMP:22-20320,11.1,0.6144,0.6106,0.2,True,0.8506,attribution_award_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.6144,0.5271,0.08729999999999993,14,False,False
BOAMP:21-20759,NAME:arafer,,Cloud & Infrastructure,2021-02-12,24.0,False,2023-02-12,0,,46.58,,,,,,publication_date,none,PROCEDURE_ADAPTE,SERVICES,0,0,0,138000.0,,,,0,False,False
BOAMP:21-19596,NAME:ville d alencon,72.0,IT Services & Consulting,2021-05-19,12.0,False,2022-05-19,0,,43.43,,,,,,attribution_award_date,none,OUVERT,SERVICES,0,0,0,240000.0,,,,0,False,False
BOAMP:21-22700,SIREN:110006012,72.0,IT Services & Consulting,2021-03-12,24.0,False,2023-03-12,1,BOAMP:23-61473,25.79,0.638,0.744,0.2,True,0.7019,attribution_award_date,sentence_transformers,OUVERT,SERVICES,0,0,1,,0.638,0.4914,0.1466,2,False,False
BOAMP:21-25043,SIREN:214400269,,Data & AI,2021-02-23,6.0,False,2021-08-24,0,,46.22,,,,,,publication_date,none,PROCEDURE_ADAPTE,FOURNITURES,0,0,0,,,,,0,False,False
BOAMP:21-25103,SIREN:200082139,22.0,Cybersecurity,2021-02-25,12.0,False,2022-02-25,0,,46.16,,,,,,publication_date,none,OUVERT,FOURNITURES,0,0,0,180000.0,,,,0,False,False
BOAMP:21-26779,SIREN:234400034,72.0,Cybersecurity,2021-06-14,24.0,False,2023-06-14,1,BOAMP:23-73693,23.59,0.5963,0.4001,0.4,True,0.9312,attribution_award_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.5963,0.5394,0.05690000000000006,10,False,False
BOAMP:21-29818,NAME:soc publique reg abe de fontevraud,32.0,Telecom & Networks,2021-05-10,5.0,False,2021-10-09,0,,43.73,,,,,,attribution_award_date,none,OUVERT,FOURNITURES,0,0,0,380000.0,,,,0,False,False
BOAMP:21-30450,NAME:crdc le lieu unique,32.0,Telecom & Networks,2021-03-11,5.0,False,2021-08-10,0,,45.7,,,,,,publication_date,none,OUVERT,FOURNITURES,0,0,0,38000.0,,,,0,False,False
BOAMP:21-32692,NAME:ircec,72.0,IT Maintenance & Support,2021-03-13,12.0,False,2022-03-13,0,,45.63,,,,,,publication_date,none,OUVERT,SERVICES,0,0,0,,,,,0,False,False
BOAMP:21-35939,SIREN:935367433,72.0,IT Services & Consulting,2021-03-19,12.0,False,2022-03-19,0,,45.43,,,,,,publication_date,none,OUVERT,SERVICES,0,0,0,,,,,0,False,False
BOAMP:21-36205,SIREN:935367433,72.0,IT Services & Consulting,2021-03-20,12.0,False,2022-03-20,0,,45.4,,,,,,publication_date,none,OUVERT,SERVICES,0,0,0,,,,,0,False,False
BOAMP:21-37354,NAME:le mans,48.0,Software & Applications,2021-03-21,12.0,False,2022-03-21,1,BOAMP:21-139293,11.63,0.4873,0.249,0.2,True,0.9382,publication_date,sentence_transformers,OUVERT,FOURNITURES,0,0,0,,0.4873,0.457,0.030299999999999994,4,False,False
BOAMP:21-39936,SIREN:214401580,32.0,Telecom & Networks,2021-06-24,4.0,False,2021-10-23,0,,42.25,,,,,,attribution_award_date,none,OUVERT,FOURNITURES,0,0,0,,,,,0,False,False
BOAMP:21-46043,SIREN:234400034,72.0,IT Services & Consulting,2021-06-30,12.0,False,2022-06-30,1,BOAMP:22-29878,12.35,0.6507,0.781,0.0,True,0.9413,attribution_award_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.6507,0.5838,0.06689999999999996,16,False,False
BOAMP:21-49520,SIREN:200041333,32.0,Telecom & Networks,2021-04-13,36.0,False,2024-04-12,0,,44.61,,,,,,publication_date,none,PROCEDURE_ADAPTE,SERVICES,0,0,0,,,,,0,False,False
BOAMP:21-50713,NAME:le mans,,Software & Applications,2021-04-15,12.0,False,2022-04-15,1,BOAMP:22-39260,11.01,0.6135,0.3583,,False,0.8342,publication_date,sentence_transformers,PROCEDURE_ADAPTE,FOURNITURES,0,0,0,,0.6135,0.5737,0.03980000000000006,4,False,False
BOAMP:21-50004,NAME:comcom estuaire et sillon,72.0,IT Services & Consulting,2021-07-27,36.0,False,2024-07-26,0,,41.16,,,,,,attribution_award_date,none,OUVERT,SERVICES,0,0,0,,,,,0,False,False
BOAMP:21-50635,SIREN:391722881,72.0,IT Services & Consulting,2022-02-21,36.0,False,2025-02-20,0,,34.3,,,,,,attribution_award_date,none,NEGOCIE,SERVICES,0,0,0,,,,,0,False,False
BOAMP:21-51104,SIREN:391722881,72.0,IT Services & Consulting,2022-02-21,12.0,False,2023-02-21,1,BOAMP:22-159813,9.4,0.6644,0.878,0.2,True,0.5659,attribution_award_date,sentence_transformers,NEGOCIE,SERVICES,0,0,0,,0.6644,0.6343,0.030100000000000016,7,False,False
BOAMP:21-51620,SIREN:935367433,72.0,IT Services & Consulting,2021-04-18,12.0,False,2022-04-18,0,,44.45,,,,,,publication_date,none,OUVERT,SERVICES,0,0,0,,,,,0,False,False
BOAMP:21-53976,SIREN:225300011,72.0,IT Services & Consulting,2021-04-22,12.0,False,2022-04-22,1,BOAMP:22-94102,14.42,0.6269,0.2691,1.0,True,0.5964,publication_date,sentence_transformers,PROCEDURE_ADAPTE,SERVICES,0,0,0,,0.6269,0.5399,0.08699999999999997,10,False,False
BOAMP:21-53955,SIREN:130001704,72.0,IT Services & Consulting,2021-04-24,12.0,False,2022-04-24,0,,44.25,,,,,,publication_date,none,OUVERT,SERVICES,0,0,0,1000000.0,,,,0,False,False
BOAMP:21-53968,SIREN:935367433,72.0,IT Services & Consulting,2021-04-24,12.0,False,2022-04-24,0,,44.25,,,,,,publication_date,none,OUVERT,SERVICES,0,0,0,,,,,0,False,False
BOAMP:21-54966,NAME:syndicat mixte gigalis,72.0,IT Services & Consulting,2021-04-25,36.0,False,2024-04-24,0,,44.22,,,,,,publication_date,none,OUVERT,SERVICES,0,0,0,,,,,0,False,False
BOAMP:21-57207,SIREN:234400034,35.0,Cybersecurity,2021-04-30,7.0,False,2021-11-29,1,BOAMP:22-8616,8.67,0.4483,0.3851,0.0,True,0.7212,publication_date,sentence_transformers,OUVERT,FOURNITURES,0,0,0,,0.4483,0.3592,0.08909999999999996,4,False,False
BOAMP:21-60810,SIREN:214400475,32.0,Telecom & Networks,2021-05-05,36.0,False,2024-05-04,0,,43.89,,,,,,publication_date,none,PROCEDURE_ADAPTE,FOURNITURES,0,0,0,,,,,0,False,False
BOAMP:21-57288,SIREN:532458809,45.0,Data & AI,2021-08-31,30.0,False,2024-03-01,1,BOAMP:23-167186,27.07,0.3947,0.3558,0.0,True,0.5116,attribution_award_date,sentence_transformers,OUVERT,TRAVAUX,0,0,0,,0.3947,,,1,True,False
BOAMP:21-62138,SIREN:234400034,35.0,Cybersecurity,2021-05-07,4.0,False,2021-09-05,1,BOAMP:22-8616,8.44,0.2848,0.2072,0.0,True,0.2595,publication_date,sentence_transformers,PROCEDURE_ADAPTE,FOURNITURES,0,0,0,,0.2848,,,1,True,False
BOAMP:21-50135,NAME:cte de communes du pays des herbiers,18.0,Unknown,2021-08-09,12.0,False,2022-08-09,0,,40.74,,,,,,attribution_award_date,none,OUVERT,FOURNITURES,0,0,0,38000.0,,,,0,False,False
BOAMP:21-63730,SIREN:248500589,37.0,Unknown,2021-10-07,36.0,False,2024-10-06,0,,38.8,,,,,,attribution_award_date,none,OUVERT,FOURNITURES,0,0,0,850000.0,,,,0,False,False
BOAMP:21-66086,NAME:regie dept passages d eau de vendee,72.0,IT Services & Consulting,2021-05-17,36.0,False,2024-05-16,0,,43.5,,,,,,publication_date,none,PROCEDURE_ADAPTE,SERVICES,0,0,0,,,,,0,False,False
BOAMP:21-68348,NAME:inra angers nantes,32.0,Telecom & Networks,2021-12-14,12.0,False,2022-12-14,0,,36.56,,,,,,attribution_award_date,none,NEGOCIE,FOURNITURES,0,0,0,,,,,0,False,False
BOAMP:21-67771,SIREN:234400034,48.0,Cloud & Infrastructure,2021-10-08,12.0,False,2022-10-08,1,BOAMP:22-85365,13.01,0.6472,0.7021,0.2,True,0.8318,attribution_award_date,sentence_transformers,OUVERT,FOURNITURES,0,0,0,,0.6472,0.6198,0.02739999999999998,13,False,False
BOAMP:21-69124,SIREN:935367433,35.0,Cybersecurity,2021-05-23,12.0,False,2022-05-23,0,,43.3,,,,,,publication_date,none,OUVERT,FOURNITURES,0,0,0,,,,,0,False,False
BOAMP:21-67894,SIREN:200071678,43.0,Data & AI,2021-12-09,12.0,False,2022-12-09,0,,36.73,,,,,,attribution_award_date,none,OUVERT,FOURNITURES,0,0,0,4500.0,,,,0,False,False
BOAMP:21-76925,SIREN:264400136,72.0,IT Services & Consulting,2021-10-14,12.0,False,2022-10-14,1,BOAMP:22-87982,8.28,0.6651,0.4729,1.0,True,0.3798,attribution_award_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.6651,0.4824,0.18270000000000003,5,False,False
BOAMP:21-77546,SIREN:935367433,72.0,IT Maintenance & Support,2021-06-10,12.0,False,2022-06-10,0,,42.71,,,,,,publication_date,none,OUVERT,SERVICES,0,0,0,,,,,0,False,False
BOAMP:21-77933,SIREN:830955068,72.0,Digital Workplace & Collaboration,2021-07-27,12.0,False,2022-07-27,0,,41.16,,,,,,attribution_award_date,none,OUVERT,SERVICES,0,0,0,300000.0,,,,0,False,False
BOAMP:21-78101,SIREN:247200132,39.0,Unknown,2021-11-16,4.0,False,2022-03-17,0,,37.48,,,,,,attribution_award_date,none,OUVERT,FOURNITURES,0,0,0,,,,,0,False,False
BOAMP:21-78393,SIREN:935367433,72.0,IT Services & Consulting,2021-06-11,12.0,False,2022-06-11,0,,42.67,,,,,,publication_date,none,OUVERT,SERVICES,0,0,0,,,,,0,False,False
BOAMP:21-79975,NAME:epsilon centrale d achat informatique,72.0,IT Services & Consulting,2021-06-13,24.0,False,2023-06-13,0,,42.61,,,,,,publication_date,none,OUVERT,SERVICES,0,0,0,650000.0,,,,0,False,False
BOAMP:21-81812,SIREN:200071553,48.0,Cloud & Infrastructure,2021-10-27,12.0,False,2022-10-27,0,,38.14,,,,,,attribution_award_date,none,OUVERT,FOURNITURES,0,0,0,360000.0,,,,0,False,False
BOAMP:21-82605,SIREN:110043015,72.0,IT Services & Consulting,2021-06-18,36.0,False,2024-06-17,0,,42.44,,,,,,publication_date,none,OUVERT,SERVICES,0,0,0,5000000.0,,,,0,False,False
BOAMP:21-82013,SIREN:130025919,72.0,Cybersecurity,2021-06-18,18.0,False,2022-12-17,0,,42.44,,,,,,publication_date,none,OUVERT,SERVICES,0,0,0,1750000.0,,,,0,False,False
BOAMP:21-86124,NAME:sydela,32.0,Telecom & Networks,2021-06-23,24.0,False,2023-06-23,0,,42.28,,,,,,publication_date,none,PROCEDURE_ADAPTE,SERVICES,0,0,0,,,,,0,False,False
BOAMP:21-87993,SIREN:172800013,45.0,Unknown,2021-06-25,8.0,False,2022-02-23,0,,42.21,,,,,,publication_date,none,PROCEDURE_ADAPTE,TRAVAUX,0,0,0,,,,,0,False,False
BOAMP:21-86348,NAME:semitan,72.0,IT Services & Consulting,2021-11-29,24.0,False,2023-11-29,1,BOAMP:23-48532,24.41,0.6105,0.5602,0.2,True,0.9319,attribution_award_date,sentence_transformers,NEGOCIE,SERVICES,0,0,0,,0.6105,0.4637,0.14680000000000004,4,False,False
BOAMP:21-86773,SIREN:234400034,79.0,Unknown,2021-06-26,24.0,False,2023-06-26,1,BOAMP:23-87870,23.95,0.5659,0.4189,0.2,True,0.9915,publication_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.5659,0.5322,0.03369999999999995,13,False,False
BOAMP:21-88699,NAME:semitan,72.0,IT Services & Consulting,2022-02-16,36.0,False,2025-02-15,1,BOAMP:24-102022,30.72,0.4118,0.4697,0.2,True,0.1194,attribution_award_date,sentence_transformers,NEGOCIE,SERVICES,0,0,0,,0.4118,,,1,True,False
BOAMP:21-88585,SIREN:922749635,32.0,Telecom & Networks,2021-10-27,12.0,False,2022-10-27,0,,38.14,,,,,,attribution_award_date,none,OUVERT,FOURNITURES,0,0,0,50000.0,,,,0,False,False
BOAMP:21-88617,SIREN:200071876,48.0,Software & Applications,2021-06-30,12.0,False,2022-06-30,0,,42.05,,,,,,publication_date,none,OUVERT,FOURNITURES,0,0,0,,,,,0,False,False
BOAMP:21-89893,NAME:communaute d agglomeration du niortais,72.0,IT Services & Consulting,2021-07-02,24.0,False,2023-07-02,1,BOAMP:23-32316,20.2,0.4122,0.4719,0.0,True,0.3673,publication_date,sentence_transformers,OUVERT,SERVICES,0,0,0,250000.0,0.4122,0.291,0.12120000000000003,2,False,False
BOAMP:21-91773,SIREN:391722881,72.0,Digital Workplace & Collaboration,2021-07-04,24.0,False,2023-07-04,1,BOAMP:22-74813,21.42,0.611,0.7427,0.2,True,0.5699,publication_date,sentence_transformers,NEGOCIE,SERVICES,0,0,1,,0.611,0.5987,0.012299999999999978,6,False,False
BOAMP:21-93999,SIREN:200069474,35.0,Cybersecurity,2021-07-09,12.0,False,2022-07-09,0,,41.75,,,,,,publication_date,none,OUVERT,FOURNITURES,0,0,0,83200.0,,,,0,False,False
BOAMP:21-97121,SIREN:244400438,72.0,Cybersecurity,2021-10-11,24.0,False,2023-10-11,0,,38.67,,,,,,attribution_award_date,none,OUVERT,SERVICES,0,0,0,1600000.0,,,,0,False,False
BOAMP:21-99793,NAME:sgami ouest,32.0,Telecom & Networks,2021-07-16,5.0,False,2021-12-15,0,,41.52,,,,,,publication_date,none,PROCEDURE_ADAPTE,TRAVAUX,0,0,0,,,,,0,False,False
BOAMP:21-101248,SIREN:214401846,48.0,Software & Applications,2021-11-03,12.0,False,2022-11-03,1,BOAMP:22-163372,13.17,0.5006,0.3494,0.2,True,0.8044,attribution_award_date,sentence_transformers,OUVERT,FOURNITURES,0,0,0,150000.0,0.5006,0.4755,0.025100000000000067,8,False,False
BOAMP:21-102565,SIREN:214400202,35.0,Cybersecurity,2021-07-24,7.0,False,2022-02-22,1,BOAMP:22-19299,11.47,0.3915,0.4759,0.0,True,0.2558,publication_date,sentence_transformers,OUVERT,FOURNITURES,0,0,0,342282.0,0.3915,,,1,True,False
BOAMP:21-103746,NAME:ville du mans,,Data & AI,2021-07-26,24.0,False,2023-07-26,1,BOAMP:23-83529,22.73,0.6977,0.5387,,False,0.7889,publication_date,sentence_transformers,PROCEDURE_ADAPTE,FOURNITURES,0,0,0,120600.0,0.6977,,,1,True,False
BOAMP:21-114338,NAME:cc du pays de st fulgent les essarts,72.0,IT Services & Consulting,2021-08-24,18.0,False,2023-02-22,0,,40.24,,,,,,publication_date,none,PROCEDURE_ADAPTE,,0,0,0,,,,,0,False,False
BOAMP:21-118586,NAME:le mans,35.0,Cybersecurity,2021-09-05,12.0,False,2022-09-05,1,BOAMP:22-69458,13.44,0.6153,0.7828,0.0,True,0.7606,publication_date,sentence_transformers,OUVERT,FOURNITURES,0,0,0,,0.6153,0.5406,0.07469999999999999,6,False,False
BOAMP:21-120100,SIREN:215601071,35.0,Cybersecurity,2021-09-10,6.0,False,2022-03-11,0,,39.68,,,,,,publication_date,none,OUVERT,FOURNITURES,0,0,0,,,,,0,False,False
BOAMP:21-125862,NAME:groupement d achats de l herm,15.0,Unknown,2021-09-22,12.0,False,2022-09-22,0,,39.29,,,,,,publication_date,none,OUVERT,FOURNITURES,0,0,0,,,,,0,False,False
BOAMP:21-125536,NAME:crous de nantes,72.0,IT Services & Consulting,2021-09-22,12.0,False,2022-09-22,1,BOAMP:22-38732,7.88,0.6088,0.3651,1.0,True,0.3141,publication_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.6088,,,1,True,False
BOAMP:21-125688,SIREN:546650169,72.0,IT Services & Consulting,2021-12-08,12.0,False,2022-12-08,1,BOAMP:22-93332,9.59,0.5402,0.5512,0.2,True,0.5988,attribution_award_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.5402,,,1,True,False
BOAMP:21-126360,SIREN:983291931,72.0,IT Services & Consulting,2021-10-28,6.0,False,2022-04-28,0,,38.11,,,,,,attribution_award_date,none,OUVERT,SERVICES,0,0,0,,,,,0,False,False
BOAMP:21-126684,SIREN:234400034,72.0,Cybersecurity,2022-01-10,24.0,False,2024-01-10,1,BOAMP:23-160148,22.21,0.4832,0.2324,0.4,True,0.7013,attribution_award_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.4832,0.3766,0.10660000000000003,3,False,False
BOAMP:21-128976,SIREN:327822177,72.0,IT Services & Consulting,2022-02-21,12.0,False,2023-02-21,0,,34.3,,,,,,attribution_award_date,none,NEGOCIE,SERVICES,0,0,0,,,,,0,False,False
BOAMP:21-121431,SIREN:532458809,32.0,Telecom & Networks,2021-09-30,12.0,False,2022-09-30,1,BOAMP:22-72719,10.12,0.4219,0.3364,0.0,True,0.6864,publication_date,sentence_transformers,PROCEDURE_ADAPTE,FOURNITURES,0,0,0,,0.4219,0.344,0.07790000000000002,2,False,False
BOAMP:21-129937,SIREN:214401093,72.0,IT Services & Consulting,2021-10-01,24.0,False,2023-10-01,1,BOAMP:23-31575,23.32,0.4821,0.2615,0.2,True,0.8874,publication_date,sentence_transformers,OUVERT,SERVICES,0,0,0,214000.0,0.4821,0.4723,0.009799999999999975,4,False,False
BOAMP:21-130956,SIREN:234400034,79.0,Software & Applications,2021-12-22,24.0,False,2023-12-22,1,BOAMP:23-174149,23.78,0.5029,0.4003,0.0,True,0.9641,attribution_award_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.5029,0.4116,0.09129999999999999,6,False,False
BOAMP:21-137487,SIREN:546650169,72.0,IT Services & Consulting,2021-12-08,12.0,False,2022-12-08,1,BOAMP:22-93332,9.59,0.8114,0.7291,1.0,True,0.5988,attribution_award_date,sentence_transformers,OUVERT,SERVICES,0,0,0,,0.8114,,,1,True,False
BOAMP:21-137461,NAME:cnes terres de montaigu,45.0,Unknown,2021-10-15,12.0,False,2022-10-15,0,,38.53,,,,,,publication_date,none,OUVERT,TRAVAUX,0,0,0,1600000.0,,,,0,False,False
BOAMP:21-141754,SIREN:200071900,45.0,Software & Applications,2021-10-21,5.0,False,2022-03-22,0,,38.34,,,,,,publication_date,none,PROCEDURE_ADAPTE,TRAVAUX,0,0,0,,,,,0,False,False
BOAMP:21-142218,SIREN:234400034,79.0,Unknown,2022-03-10,12.0,False,2023-03-10,1,BOAMP:23-87870,15.51,0.6687,0.4638,1.0,True,0.4157,attribution_award_date,sentence_transformers,OUVERT,SERVICES,0,0,0,139000.0,0.6687,0.5276,0.1411,16,False,False
BOAMP:21-142703,NAME:chambre reg agri pays de la loire,72.0,Digital Workplace & Collaboration,2021-10-27,18.0,False,2023-04-27,0,,38.14,,,,,,publication_date,none,OUVERT,SERVICES,0,0,0,300000.0,,,,0,False,False
BOAMP:21-144079,NAME:ecole national sup d arts et metiers,32.0,Telecom & Networks,2021-10-28,24.0,False,2023-10-28,0,,38.11,,,,,,publication_date,none,OUVERT,FOURNITURES,0,0,0,,,,,0,False,False
BOAMP:21-139944,SIREN:200067346,30.0,IT Hardware & Equipment,2022-01-24,24.0,False,2024-01-24,0,,35.22,,,,,,attribution_award_date,none,OUVERT,FOURNITURES,0,0,0,,,,,0,False,False
BOAMP:21-146075,SIREN:214402042,72.0,IT Services & Consulting,2021-10-31,24.0,False,2023-10-31,0,,38.01,,,,,,publication_date,none,OUVERT,SERVICES,0,0,0,1200000.0,,,,0,False,False
BOAMP:21-148591,SIREN:200083392,32.0,Telecom & Networks,2021-11-10,6.0,False,2022-05-11,0,,37.68,,,,,,publication_date,none,OUVERT,FOURNITURES,0,0,0,,,,,0,False,False
BOAMP:21-148611,SIREN:247200132,39.0,Unknown,2022-02-14,4.0,False,2022-06-15,1,BOAMP:22-108149,8.64,0.3184,0.3078,0.0,True,0.2267,attribution_award_date,sentence_transformers,OUVERT,FOURNITURES,0,0,0,,0.3184,,,1,True,False
