contract_id,idweb,notice_id,buyer_key,buyer_key_type,buyer_name_raw,buyer_name_normalized,buyer_siren_clean,buyer_siret_clean,buyer_siren_enriched,segment,cpv_clean,cpv_div2,cpv_class4,cpv_category5,cpv_is_missing,cpv_is_generic,objet,objet_clean,source_date,source_date_source,declared_duration_months,duration_imputed_flag,estimated_end_date,recurrence_window_close,eligible_for_linkage,censoring_date,censoring_duration_months,amount_clean,type_procedure,type_marche,raw_trace_id
BOAMP:15-86218,15-86218,15-86218,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,chu nantes,,,264400136,Cybersecurity,35113100,35,3511,35113,False,False,"Mise à disposition de dispositifs de protection des patients des unités de soins protégées contre les contaminations particulaires aéroportées fongiques et bactériennes, à Nantes",mise a disposition de dispositifs de protection des patients des unites de soins protegees contre les contaminations particulaires aeroportees fongiques et bacteriennes a nantes,2015-06-05,publication_date,48.0,False,2019-06-05,2019-12-05,True,2026-07-09,133.11,,PROCEDURE_ADAPTE,,BOAMP:15-86218
BOAMP:15-87511,15-87511,15-87511,SIREN:265300087,SIREN_ENRICHED,Centre Hospitalier du Haut Anjou,centre hospitalier haut anjou,,,265300087,Telecom & Networks,,,,,True,False,Prestations de services de télécommunications pour le groupement de commande liant le centre hospitalier du Haut Anjou basé à Château Gontier,prestations de services de telecommunications pour le groupement de commande liant le centre hospitalier du haut anjou base a chateau gontier,2015-06-09,publication_date,48.0,True,2019-06-09,2019-12-09,True,2026-07-09,132.98,,OUVERT,SERVICES,BOAMP:15-87511
BOAMP:15-69493,15-69493,15-69493,NAME:ademe,NAME,ADEME,ademe,,,,Data & AI,72316000,72,7231,72316,False,False,campagne de mesures de polluants à l'émission de chaufferies biomasse à Angers,campagne de mesures de polluants a l emission de chaufferies biomasse a angers,2015-06-10,publication_date,11.0,False,2016-05-10,2016-11-10,True,2026-07-09,132.95,,OUVERT,SERVICES,BOAMP:15-69493
BOAMP:15-89415,15-89415,15-89415,NAME:ch mans,NAME,CH LE MANS,ch mans,,,,Software & Applications,,,,,True,False,"Acquisition, mise en oeuvre et maintenance associé d'un progiciel d'information de santé au travail pour le compte du CH au Mans",acquisition mise en oeuvre et maintenance associe d un progiciel d information de sante au travail pour le compte du ch au mans,2015-06-11,publication_date,48.0,True,2019-06-11,2019-12-11,True,2026-07-09,132.92,,PROCEDURE_ADAPTE,SERVICES,BOAMP:15-89415
BOAMP:15-89263,15-89263,15-89263,SIREN:258500222,SIREN_ENRICHED,Vendée Eau,vendee eau,,,258500222,Data & AI,72322000,72,7232,72322,False,False,Divers secteurs - relevés altimétriques et géométriques des ouvrages de distribution d'eau potable pour le compte de la Vendée Eau à La Roche-sur-Yon,divers secteurs releves altimetriques et geometriques des ouvrages de distribution d eau potable pour le compte de la vendee eau a la roche sur yon,2015-07-22,linked_attribution_date,48.0,True,2019-07-22,2020-01-22,True,2026-07-09,131.57,,PROCEDURE_ADAPTE,SERVICES,BOAMP:15-89263
BOAMP:15-90549,15-90549,15-90549,SIREN:242900769,SIREN_ENRICHED,Concarneau Cornouaille Agglomération,concarneau cornouaille agglomeration,,,242900769,IT Services & Consulting,72420000,72,7242,72420,False,False,"développement et maintenance des sites internet, pour le compte de Concarneau Cornouaille Agglomération, à Concarneau",developpement et maintenance des sites internet pour le compte de concarneau cornouaille agglomeration a concarneau,2015-06-15,publication_date,48.0,True,2019-06-15,2019-12-15,True,2026-07-09,132.79,,PROCEDURE_ADAPTE,SERVICES,BOAMP:15-90549
BOAMP:15-90148,15-90148,15-90148,SIREN:242900769,SIREN_ENRICHED,Concarneau Cornouaille Agglomération,concarneau cornouaille agglomeration,,,242900769,IT Hardware & Equipment,30200000,30,3020,30200,False,False,acquisition de matériels informatiques à Concarneau,acquisition de materiels informatiques a concarneau,2015-06-15,publication_date,48.0,True,2019-06-15,2019-12-15,True,2026-07-09,132.79,,OUVERT,,BOAMP:15-90148
BOAMP:15-92216,15-92216,15-92216,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,chu nantes,,,264400136,IT Services & Consulting,72261000,72,7226,72261,False,False,"prestations de maintenance, de gestion, de requête et d'analyses statistiques sur le dossier médical informatisé e-nadis du corevih des pays de la loire à Nantes (rectificatif)",prestations de maintenance de gestion de requete et d analyses statistiques sur le dossier medical informatise e nadis du corevih des pays de la loire a nantes rectificatif,2015-06-16,publication_date,48.0,True,2019-06-16,2019-12-16,True,2026-07-09,132.75,,PROCEDURE_ADAPTE,,BOAMP:15-92216
BOAMP:15-92588,15-92588,15-92588,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,conseil regional pays loire,,,234400034,IT Services & Consulting,72500000,72,7250,72500,False,False,réalisation et diffusion de publications digitales (magazine numérique) au profit du Conseil régional des Pays de la Loire à Nantes,realisation et diffusion de publications digitales magazine numerique au profit du conseil regional des pays de la loire a nantes,2015-10-08,linked_attribution_date,12.0,False,2016-10-08,2017-04-08,True,2026-07-09,129.01,,OUVERT,SERVICES,BOAMP:15-92588
BOAMP:15-94958,15-94958,15-94958,SIREN:791052491,SIREN_ENRICHED,Ville d'Allonnes,ville allonnes,,,791052491,Telecom & Networks,,,,,True,False,"services de télécommunications (téléphonie fixe, téléphonie mobile, accès internet et réseau Vpn) à Allonnes",services de telecommunications telephonie fixe telephonie mobile acces internet et reseau vpn a allonnes,2015-06-22,publication_date,48.0,True,2019-06-22,2019-12-22,True,2026-07-09,132.56,,OUVERT,SERVICES,BOAMP:15-94958
BOAMP:15-93928,15-93928,15-93928,NAME:cte agglomeration choletais,NAME,Cté d'Agglomération du Choletais,cte agglomeration choletais,,,,Cloud & Infrastructure,39143000,39,3914,39143,False,False,"acquisition, livraison et installation de mobiliers et de matériels pour l'établissement d'hébergement pour personnes agées dépendantes à Cholet",acquisition livraison et installation de mobiliers et de materiels pour l etablissement d hebergement pour personnes agees dependantes a cholet,2015-06-22,publication_date,48.0,True,2019-06-22,2019-12-22,True,2026-07-09,132.56,,OUVERT,,BOAMP:15-93928
BOAMP:15-95100,15-95100,15-95100,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,mans metropole communaute urbaine,,,247200132,Telecom & Networks,31310000,31,3131,31310,False,False,"fourniture de canalisations et accessoires pour les réseaux eau potable et assainissement, au Mans",fourniture de canalisations et accessoires pour les reseaux eau potable et assainissement au mans,2015-06-22,publication_date,48.0,True,2019-06-22,2019-12-22,True,2026-07-09,132.56,,OUVERT,,BOAMP:15-95100
BOAMP:15-95253,15-95253,15-95253,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,chu nantes,,,264400136,Cybersecurity,35113100,35,3511,35113,False,False,"mise à disposition de dispositifs de protection des patients des unités de soins protégées contre les contaminations particulaires aéroportées fongiques et bactériennes, à Nantes (rectificatif)",mise a disposition de dispositifs de protection des patients des unites de soins protegees contre les contaminations particulaires aeroportees fongiques et bacteriennes a nantes rectificatif,2015-06-22,publication_date,48.0,True,2019-06-22,2019-12-22,True,2026-07-09,132.56,,PROCEDURE_ADAPTE,,BOAMP:15-95253
BOAMP:15-95813,15-95813,15-95813,SIREN:214401622,SIREN_ENRICHED,Commune de Saint-Herblain,commune saint herblain,,,214401622,Software & Applications,48218000,48,4821,48218,False,False,acquisition et souscription de licences microsoft dans le cadre d'un accord entreprise pour la ville de Saint-Herblain,acquisition et souscription de licences microsoft dans le cadre d un accord entreprise pour la ville de saint herblain,2015-10-14,linked_attribution_date,48.0,True,2019-10-14,2020-04-14,True,2026-07-09,128.81,,OUVERT,,BOAMP:15-95813
BOAMP:15-96106,15-96106,15-96106,NAME:cnieg,NAME,CNIEG,cnieg,,,,IT Services & Consulting,72224000,72,7222,72224,False,False,assistance au projet de refonte du site internet de la cnieg à Nantes,assistance au projet de refonte du site internet de la cnieg a nantes,2015-06-24,publication_date,48.0,True,2019-06-24,2019-12-24,True,2026-07-09,132.49,,PROCEDURE_ADAPTE,SERVICES,BOAMP:15-96106
BOAMP:15-96786,15-96786,15-96786,NAME:conseil general sarthe,NAME,Conseil Général de la Sarthe,conseil general sarthe,,,,IT Services & Consulting,72267000,72,7226,72267,False,False,maintenance du logiciel BO BI 4.1 y compris support technique et prestations associées au Mans,maintenance du logiciel bo bi 4 1 y compris support technique et prestations associees au mans,2015-06-24,publication_date,48.0,True,2019-06-24,2019-12-24,True,2026-07-09,132.49,,PROCEDURE_ADAPTE,SERVICES,BOAMP:15-96786
BOAMP:15-96870,15-96870,15-96870,SIREN:244900015,SIREN_ENRICHED,Angers Loire Métropole,angers loire metropole,,,244900015,IT Services & Consulting,72500000,72,7250,72500,False,False,renouvellement / extension du réseau wifi de keolis angers - réseau irigo pour le compte d'Angers Loire Métropole,renouvellement extension du reseau wifi de keolis angers reseau irigo pour le compte d angers loire metropole,2015-06-25,publication_date,48.0,True,2019-06-25,2019-12-25,True,2026-07-09,132.46,,PROCEDURE_ADAPTE,SERVICES,BOAMP:15-96870
BOAMP:15-98976,15-98976,15-98976,SIREN:110006012,SIREN_ENRICHED,Ministère des Affaires étrangères,ministere affaires etrangeres,,,110006012,Software & Applications,48000000,48,4800,48000,False,True,fourniture d'un support du serveur de messagerie kerio connect 7 au profit du ministère des affaires étrangères et du développement international à Paris,fourniture d un support du serveur de messagerie kerio connect 7 au profit du ministere des affaires etrangeres et du developpement international a paris,2015-06-29,publication_date,24.0,False,2017-06-29,2017-12-29,True,2026-07-09,132.33,,PROCEDURE_ADAPTE,SERVICES,BOAMP:15-98976
BOAMP:15-100830,15-100830,15-100830,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,mans metropole communaute urbaine,,,247200132,Unknown,45112500,45,4511,45112,False,False,aménagement du chemin de l'ardoise au Mans,amenagement du chemin de l ardoise au mans,2015-07-01,publication_date,48.0,True,2019-07-01,2020-01-01,True,2026-07-09,132.26,,PROCEDURE_ADAPTE,,BOAMP:15-100830
BOAMP:15-100455,15-100455,15-100455,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,nantes metropole,,,794304097,Cybersecurity,35261000,35,3526,35261,False,False,fabrication et pose de supports de communication temporaire ou pérenne sur tous matériaux pour les services de Nantes Métropole,fabrication et pose de supports de communication temporaire ou perenne sur tous materiaux pour les services de nantes metropole,2015-11-20,linked_attribution_date,48.0,False,2019-11-20,2020-05-20,True,2026-07-09,127.6,,OUVERT,SERVICES,BOAMP:15-100455
BOAMP:15-102510,15-102510,15-102510,NAME:conseil general sarthe,NAME,Conseil Général de la Sarthe,conseil general sarthe,,,,Digital Workplace & Collaboration,72212900,72,7221,72212,False,False,déploiement d'une plateforme de téléservices à destination des usagers du Département de la Sarthe,deploiement d une plateforme de teleservices a destination des usagers du departement de la sarthe,2016-01-26,linked_attribution_date,48.0,True,2020-01-26,2020-07-26,True,2026-07-09,125.39,,OUVERT,SERVICES,BOAMP:15-102510
BOAMP:15-105085,15-105085,15-105085,NAME:ccir pays loire,NAME,CCIR Pays de la Loire,ccir pays loire,,,,Software & Applications,48900000,48,4890,48900,False,False,"marché de solution logicielle pour la création d'un extranet dans le cadre du dispositif Dinamic CCI PDL, pour le compte de la CCIR pays de la Loire, à Nantes",marche de solution logicielle pour la creation d un extranet dans le cadre du dispositif dinamic cci pdl pour le compte de la ccir pays de la loire a nantes,2015-07-07,publication_date,48.0,True,2019-07-07,2020-01-07,True,2026-07-09,132.06,,DIALOGUE_COMPETITIF,SERVICES,BOAMP:15-105085
BOAMP:15-104125,15-104125,15-104125,SIREN:214401093,SIREN_ENRICHED,Ville de Nantes,ville nantes,,,214401093,Software & Applications,48900000,48,4890,48900,False,False,"fourniture et mise en oeuvre d'une solution de verbalisation électronique et de contrôle des paiements du stationnement, maintenance et évolution de la solution à Nantes",fourniture et mise en oeuvre d une solution de verbalisation electronique et de controle des paiements du stationnement maintenance et evolution de la solution a nantes,2015-07-08,publication_date,48.0,False,2019-07-08,2020-01-08,True,2026-07-09,132.03,,PROCEDURE_ADAPTE,SERVICES,BOAMP:15-104125
BOAMP:15-107245,15-107245,15-107245,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,mans metropole communaute urbaine,,,247200132,Software & Applications,48700000,48,4870,48700,False,False,"fourniture, mise en oeuvre et maintenance d'un logiciel de gestion de parc informatique et de helpdesk utilisateurs, pour le compte du Mans Métropole, au Mans",fourniture mise en oeuvre et maintenance d un logiciel de gestion de parc informatique et de helpdesk utilisateurs pour le compte du mans metropole au mans,2016-02-02,linked_attribution_date,48.0,True,2020-02-02,2020-08-02,True,2026-07-09,125.16,,PROCEDURE_ADAPTE,,BOAMP:15-107245
BOAMP:15-108955,15-108955,15-108955,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,mans metropole communaute urbaine,,,247200132,Telecom & Networks,,,,,True,False,diverses prestations pour le fonctionnement du réseau de transport de l'agglomération mancelle (Setram) au Mans,diverses prestations pour le fonctionnement du reseau de transport de l agglomeration mancelle setram au mans,2015-07-13,publication_date,48.0,True,2019-07-13,2020-01-13,True,2026-07-09,131.87,,OUVERT,,BOAMP:15-108955
BOAMP:15-108645,15-108645,15-108645,SIREN:218502888,SIREN_ENRICHED,Ville de Talmont Saint Hilaire,ville talmont saint hilaire,,,218502888,Telecom & Networks,32353100,32,3235,32353,False,False,fourniture de documents de tous supports pour la médiathèque à Talmont Saint Hilaire,fourniture de documents de tous supports pour la mediatheque a talmont saint hilaire,2015-07-13,publication_date,48.0,True,2019-07-13,2020-01-13,True,2026-07-09,131.87,,PROCEDURE_ADAPTE,,BOAMP:15-108645
BOAMP:15-111481,15-111481,15-111481,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,chu nantes,,,264400136,Software & Applications,48450000,48,4845,48450,False,False,"fourniture, mise en oeuvre et maintenance d'une solution de gestion informatisée des processus rh de recrutement, mobilité interne et concours pour le compte du CHU à Nantes",fourniture mise en oeuvre et maintenance d une solution de gestion informatisee des processus rh de recrutement mobilite interne et concours pour le compte du chu a nantes,2015-07-20,publication_date,48.0,True,2019-07-20,2020-01-20,True,2026-07-09,131.64,,OUVERT,,BOAMP:15-111481
BOAMP:15-111661,15-111661,15-111661,NAME:inra formation permanente nationale,NAME,INRA - Formation permanente nationale,inra formation permanente nationale,,,,Software & Applications,48931000,48,4893,48931,False,False,"prestation dhébergement, de support technique et fonctionnel et d'assistance technico-pédagogique, graphique et ergonomique pour la plateforme de téléformation moodle de l'inra à Nantes",prestation dhebergement de support technique et fonctionnel et d assistance technico pedagogique graphique et ergonomique pour la plateforme de teleformation moodle de l inra a nantes,2015-07-21,publication_date,36.0,False,2018-07-21,2019-01-21,True,2026-07-09,131.6,129000.0,OUVERT,SERVICES,BOAMP:15-111661
BOAMP:15-114783,15-114783,15-114783,NAME:cnieg,NAME,CNIEG,cnieg,,,,IT Services & Consulting,72420000,72,7242,72420,False,False,Maintenance de site web et de gestion de projets sur typo3 - version 4.5 à Nantes,maintenance de site web et de gestion de projets sur typo3 version 4 5 a nantes,2015-07-23,publication_date,48.0,True,2019-07-23,2020-01-23,True,2026-07-09,131.54,,PROCEDURE_ADAPTE,SERVICES,BOAMP:15-114783
BOAMP:15-115709,15-115709,15-115709,SIREN:214401846,SIREN_ENRICHED,Commune de Saint-Nazaire,commune saint nazaire,,,214401846,IT Services & Consulting,72800000,72,7280,72800,False,False,Mission d'assistance à maitrise d'ouvrage dans le cadre de l'évolution de l'infrastructure du système d'information mutualisé et de sa sécurité à Saint-Nazaire,mission d assistance a maitrise d ouvrage dans le cadre de l evolution de l infrastructure du systeme d information mutualise et de sa securite a saint nazaire,2015-11-26,linked_attribution_date,48.0,False,2019-11-26,2020-05-26,True,2026-07-09,127.4,,PROCEDURE_ADAPTE,SERVICES,BOAMP:15-115709
